 0.5 0.57528645 0.329551
 1. 0.83113337 0.62019557
 1.5 1.0282953 0.7587037
 2. 1.0254024 0.8450959
 2.5 1.0165406 0.8820298
 3. 1.0923553 0.8630631
 3.5 1.0662093 0.87501997
 4. 1.1257524 0.88809633
 4.5 1.0757189 0.8891015
 5. 1.0343521 0.90431714
 5.5 0.99287516 0.892872
 6. 0.9891985 0.89561194
 6.5 1.0078969 0.90670717
 7. 0.9950435 0.89597875
 7.5 1.0391461 0.9039286
 8. 1.0341288 0.90380067
 8.5 1.0760636 0.9215893
 9. 1.03553 0.90963686
 9.5 1.0266008 0.91409284
 10. 1.0332853 0.90457183
 10.5 1.0751787 0.9198378
 11. 1.070254 0.9159525
 11.5 1.0739597 0.90021306
 12. 1.114983 0.9295853
 12.5 1.0216417 0.92151934
 13. 1.0075573 0.9167429
 13.5 0.97408897 0.90927327
 14. 1.0233299 0.90228224
 14.5 0.9886921 0.8803843
 15. 1.0145471 0.8829913
 0.5 0.47504058 0.3495367
 1. 0.82735187 0.64639807
 1.5 0.93689185 0.7923881
 2. 1.0279073 0.8634784
 2.5 1.0478785 0.8823785
 3. 1.0070009 0.88674605
 3.5 1.0121185 0.8939545
 4. 1.0110642 0.9009537
 4.5 0.98810196 0.9001594
 5. 1.0024781 0.9066259
 5.5 0.97329885 0.889972
 6. 0.97872084 0.8842468
 6.5 1.0173576 0.88877916
 7. 0.9892995 0.8722508
 7.5 0.99721396 0.87914157
 8. 0.99134606 0.8909315
 8.5 0.98822707 0.8812485
 9. 1.0039719 0.84490323
 9.5 1.047686 0.8537378
 10. 1.0698931 0.88257235
 10.5 1.0161389 0.8748395
 11. 0.9867803 0.8565502
 11.5 0.9617207 0.86858356
 12. 0.9946933 0.87440634
 12.5 0.99471605 0.876585
 13. 0.9855634 0.8886402
 13.5 0.9912014 0.88694715
 14. 0.9998707 0.88776267
 14.5 0.98420215 0.8766296
 15. 0.96847856 0.8708159
 0.5 0.513902 0.33170506
 1. 0.931335 0.6275204
 1.5 1.0550729 0.7595568
 2. 1.0755787 0.867122
 2.5 1.1278491 0.8691438
 3. 1.0758241 0.85513055
 3.5 1.0804336 0.87072664
 4. 1.0226154 0.88727385
 4.5 1.0264912 0.8500086
 5. 1.0023837 0.88195574
 5.5 1.0056034 0.86647123
 6. 1.0409718 0.87232536
 6.5 1.0246861 0.8673027
 7. 1.0151904 0.8704358
 7.5 1.0195638 0.87376356
 8. 0.9894858 0.84980315
 8.5 1.0096052 0.8588061
 9. 0.9792651 0.8538562
 9.5 0.9899067 0.8574302
 10. 0.95747733 0.85337615
 10.5 0.96152097 0.8353377
 11. 1.0535468 0.83258814
 11.5 1.0596131 0.83299047
 12. 0.9744624 0.81449556
 12.5 0.9595178 0.8194022
 13. 0.9390729 0.82186234
 13.5 0.94798493 0.80327225
 14. 0.96481264 0.83560854
 14.5 0.98253626 0.82918996
 15. 0.97126645 0.81868994
 0.5 0.5174811 0.3439008
 1. 0.8303968 0.622752
 1.5 0.9946658 0.7864329
 2. 1.0896916 0.8301682
 2.5 1.0917466 0.8645029
 3. 1.063978 0.870742
 3.5 1.0748667 0.8769255
 4. 1.1036824 0.8968728
 4.5 1.075315 0.8766164
 5. 1.0386436 0.8629293
 5.5 1.0206292 0.8575048
 6. 1.0149202 0.8695701
 6.5 1.032166 0.8472203
 7. 0.99740016 0.8445675
 7.5 1.0046343 0.84175056
 8. 1.003143 0.8404625
 8.5 1.0284234 0.8316016
 9. 1.0340091 0.83995557
 9.5 0.9780245 0.8399253
 10. 0.95178556 0.8472355
 10.5 0.9487961 0.84235024
 11. 0.94895345 0.831416
 11.5 0.95344853 0.8172564
 12. 0.9781707 0.8167507
 12.5 0.96543765 0.8204751
 13. 0.9662143 0.8174334
 13.5 0.95001507 0.8099055
 14. 1.0023458 0.82002735
 14.5 0.9665194 0.82432824
 15. 0.98492026 0.8377666
 0.5 0.5868183 0.29471022
 1. 0.96570426 0.5601787
 1.5 1.0780175 0.72775626
 2. 1.0709757 0.76623267
 2.5 1.0507989 0.76589316
 3. 1.0807197 0.75885195
 3.5 1.0762675 0.7688202
 4. 1.0665698 0.7606356
 4.5 1.1611795 0.7641584
 5. 1.094025 0.7583272
 5.5 1.0252281 0.75015813
 6. 1.0627902 0.7538676
 6.5 1.0404936 0.7704793
 7. 1.0412384 0.7510806
 7.5 1.0651859 0.75719905
 8. 1.0339906 0.7424999
 8.5 1.0154212 0.7470802
 9. 1.0286869 0.75033206
 9.5 0.9890475 0.7581642
 10. 1.0270993 0.7604857
 10.5 1.0278296 0.7503135
 11. 0.9391041 0.7610641
 11.5 0.99570864 0.7441078
 12. 1.0036751 0.73586106
 12.5 1.0192592 0.73498005
 13. 1.1129715 0.7669242
 13.5 1.0008643 0.71725464
 14. 0.94403046 0.724914
 14.5 0.9349637 0.73013586
 15. 0.928473 0.7279933
 0.5 0.5738359 0.29587165
 1. 0.91228706 0.58113116
 1.5 1.06128 0.7177232
 2. 1.10207 0.7784621
 2.5 1.0528549 0.8253996
 3. 1.0483307 0.7929533
 3.5 1.0050628 0.7859013
 4. 1.0350937 0.78642
 4.5 1.0144887 0.7690774
 5. 1.0733173 0.79959905
 5.5 1.0500762 0.78977436
 6. 1.0121088 0.7680938
 6.5 0.9681509 0.73991305
 7. 0.96089566 0.74212533
 7.5 0.9787218 0.7465208
 8. 0.9133656 0.7496832
 8.5 0.93403596 0.77029055
 9. 0.93276453 0.77470255
 9.5 0.939095 0.7581679
 10. 0.965087 0.76678896
 10.5 0.9263169 0.7465747
 11. 0.9600638 0.755678
 11.5 1.037423 0.7524882
 12. 1.017573 0.77877015
 12.5 1.069241 0.7862709
 13. 1.0476023 0.8019503
 13.5 0.9581127 0.7660483
 14. 0.93818843 0.7487478
 14.5 0.9532468 0.7596557
 15. 0.9895463 0.7533501
 0.5 0.6139142 0.28850323
 1. 0.9578806 0.5525925
 1.5 1.1630942 0.684306
 2. 1.1236483 0.7578982
 2.5 1.1101917 0.7578675
 3. 1.1266388 0.7789898
 3.5 1.1404725 0.77204555
 4. 1.1782293 0.78257984
 4.5 1.0943646 0.78501683
 5. 1.105018 0.789867
 5.5 1.0889418 0.76475227
