 612. 2.6689987 3.243182 -2.1730123 2.1081476 1.091262 0.9530657
 612.2 3.047964 5.054487 -1.4983205 0.31760854 1.05399 0.44482112
 612.4 3.2555416 2.792943 -2.055988 2.315752 1.0558254 1.0889989
 612.60004 7.063197 2.7268474 -4.550731 1.8896511 2.4407814 0.9141579
 612.8 4.6717196 4.2930202 -1.5764866 2.3097048 0.94774675 0.9638675
 613. 3.8114178 3.059753 -1.2061136 2.5394557 1.0050045 1.3266678
 613.2 3.818182 4.1097374 -1.8908477 2.3701308 0.916442 1.3029761
 613.4 3.5454888 4.428571 -1.712653 1.5605602 0.8670037 1.1857287
 613.60004 3.1487803 3.279943 -0.9818117 1.6673229 0.45865238 0.7182885
 613.8 2.778224 3.5300899 -0.9944562 0.5781886 0.67111623 0.5787396
 614. 2.0662694 2.8573105 -1.5576278 2.137221 0.7456469 1.0632824
 614.2 4.7955184 3.5422027 -1.8173707 0.4625684 0.93189746 1.2359576
 614.4 3.809524 3.3554025 -3.1236851 1.7077949 1.5540336 0.71396774
 614.60004 3.5647063 3.284132 -2.7530398 2.4578567 1.0314052 1.3647641
 614.8 3.177629 2.6526132 -1.6080017 2.9592655 0.696227 1.0221131
 615. 4.211436 3.6506271 -0.54275155 1.4560726 0.48508248 0.8145322
 615.2 3.802316 1.7636677 -2.3299088 0.836693 0.93254495 0.42795807
 615.4 4.44127 2.9288516 -3.1053236 -0.6790296 1.6329954 0.46730676
 615.60004 4.074803 1.7141552 -4.1666923 1.0193825 1.8978579 0.59369886
 615.8 3.0895295 2.099962 -2.2201555 2.9377456 1.1968601 1.7383806
 616. 2.1043777 4.57474 -1.6417584 5.6441536 0.44787714 3.0180411
 616.2 2.8320808 4.205247 -1.9620363 0.40836275 0.88425076 0.97329235
 616.4 2.429355 3.0105114 -1.8726474 2.741025 0.902535 1.5706072
 616.60004 4.0829344 3.0992606 -5.418786 1.8785223 1.9751544 1.097614
 616.8 3.5947628 3.7199585 -3.0630043 2.3762395 1.5531932 1.1271652
 617. 4.014846 3.3725705 -1.2160435 2.034536 0.5343201 0.9640006
 617.2 4.1630096 3.4103928 -1.3665812 -0.6667387 0.7856189 0.93033785
 617.4 4.452424 4.1552114 -2.7206364 4.229183 1.6584291 2.034462
 617.60004 6.148955 4.308703 -4.6137104 2.214772 2.3292937 1.2423987
 617.8 3.5285313 2.769763 -2.1762905 1.4722104 1.206951 0.79033864
 618. 2.2867908 2.5883965 -1.8798512 3.0410106 1.0195795 1.5281183
 618.2 4.6787443 3.2080078 -4.607783 2.1635633 2.4628243 1.1833988
 618.4 3.0304203 1.5715464 -2.834187 0.7983682 1.0815226 0.4925056
 618.60004 4.2095237 2.6467605 -1.5064338 0.76181585 1.2927984 1.0644157
 618.8 4.7395005 2.571854 -4.3078227 2.1282685 1.5346314 0.86236644
 619. 4.583333 2.3421316 -2.7714047 2.1921852 1.3117672 1.2032849
 619.2 2.975273 2.4139733 -1.6259673 1.4493941 0.82896185 0.67259896
 619.4 4.9313135 3.0564144 -4.658772 2.7383108 2.220888 1.2902187
 619.60004 3.0330694 2.4005084 -2.85768 0.7594452 1.1720259 0.68789214
 619.8 5.187139 2.742082 -6.0340395 1.2463461 2.7553055 0.8873226
 620. 5.5738473 2.8948708 -7.317133 1.2742498 3.4924831 0.61658704
 620.2 4.705043 2.268514 -3.5968888 1.8815547 1.860545 0.8536515
 620.4 4.1483316 4.056297 -0.62877685 2.92975 0.54487956 1.5075392
 620.60004 3.7777781 3.057693 -3.235185 1.9174122 1.4442586 0.9535977
 620.8 3.2068996 3.9314704 -1.2766461 2.4520478 0.5643537 1.1412172
 621. 3.4263122 1.7730812 -2.3830066 1.1922048 1.2434373 0.39338705
 621.2 2.6897686 2.9926896 -0.23112577 3.9057224 0.41981623 1.8935498
 621.4 2.1212132 5.107784 -1.0309176 4.233602 0.56744033 1.8755968
 621.60004 2.2519054 3.326709 -1.9272625 2.8663344 1.057115 1.1163918
 621.8 2.6192565 3.000586 -1.8695564 0.7208986 1.4127297 0.46150982
 622. 2.233781 2.6500678 -2.279205 2.3863676 1.323718 1.2468444
 622.2 3.0418477 3.347198 -1.6707145 2.6122844 1.639059 1.4646567
 622.4 4.46476 5.314815 -1.8191321 2.8437104 0.91145563 1.4016794
 622.60004 2.6200397 4.0816865 -2.832444 2.8316524 1.2743094 1.5788351
 622.8 3.4569564 3.543679 -2.6817224 2.445387 1.2713903 1.437834
 623. 3.3220696 3.373441 -1.9201931 2.3240986 0.732388 1.191339
 623.2 3.7028992 4.4065027 -0.49943882 1.858655 0.7130437 1.0571489
 623.4 3.0439568 3.4464638 -2.390733 2.4988866 1.2169679 0.749637
 623.60004 3.363919 3.9312673 0.6155913 2.68551 1.2376682 1.2784917
 623.8 2.8678641 3.3453572 -1.3804073 1.4480014 0.64106876 0.9776623
 624. 2.135045 2.199439 -1.1218568 1.773735 0.45940572 1.1155992
 624.2 4.3814406 3.0769238 -0.44698006 1.7890747 1.28411 1.0183144
 624.4 2.7004077 2.6964142 -1.7679274 2.7488377 0.6779505 1.4169012
 624.60004 5.8817453 2.4685836 -4.600975 1.3907459 2.31417 0.84637105
 624.8 8.550209 2.5050068 -3.1329288 0.9441195 1.6812586 0.7739455
 625. 7.6155677 2.716157 -3.2740898 2.2207854 1.6980479 0.91173524
 625.2 6.7792206 3.1784637 -4.9438806 1.9249184 2.45392 0.9930803
 625.4 5.658112 2.7423751 -2.4109445 2.1154237 1.1701955 1.1594169
 625.60004 4.7588654 2.6405082 -3.4905696 2.1203244 1.4719203 0.87446207
 625.8 4.5384016 2.401629 -3.271896 1.3322952 1.6118846 0.6359053
 626. 5.502565 3.5778937 -2.3727152 2.5013566 1.5229883 1.0304644
 626.2 5.9428344 3.232203 -2.417249 2.3035927 1.2720153 1.2722994
 626.4 6.518902 2.6662095 0.30728874 1.202729 0.9342325 0.79924196
 626.60004 4.77906 3.0758147 -3.0394402 2.0079184 1.2524407 1.184072
 626.8 4.3537884 2.913402 -2.4547377 0.3449122 1.477653 0.66254926
 627. 7.030748 2.602888 -4.815176 3.4824781 2.3452713 1.6901314
 627.2 5.829172 3.770356 -2.1864867 2.2828784 1.1138564 1.1638308
 627.4 3.6584728 3.651652 -2.2347717 2.7935414 1.1468822 1.2510433
 627.60004 4.8205595 5.835967 -2.5532718 4.1811023 1.2964715 2.2679374
 627.8 6.3603244 4.574549 -4.46941 3.3467078 2.1060984 1.5148283
 628. 4.652196 5.8800664 -2.918963 3.2984643 1.3602133 1.6564742
 628.2 5.7152014 6.6766653 -1.6378126 1.5635068 1.1264987 1.0777242
 628.4 4.742774 3.6997364 -0.9172216 1.5477911 0.53137565 0.7897164
 628.60004 5.3344574 4.7950344 -3.2024112 0.8390902 1.5678495 1.0264996
 628.8 4.7550035 4.151841 -0.78368044 1.618445 0.96246636 0.9905525
 629. 3.6648107 4.0717654 -3.9327865 2.237088 1.8480712 1.1086917
 629.2 3.9582582 4.0854783 -3.2271864 2.0190506 0.8133598 1.1125329
 629.4 4.6578946 3.4699864 -3.4053612 2.329167 1.853306 1.2545038
 629.60004 4.2141943 4.253941 -0.97241163 3.52595 0.8357389 1.6863062
 629.8 3.552693 4.2635603 -3.0349805 2.8739958 1.4204092 1.2836756
 630. 3.6666713 3.407447 -0.7186144 2.6860955 0.29753956 1.2210284
 630.2 3.705645 5.046377 -2.4056962 4.888081 0.93477005 1.4545077
 630.4 6.1342835 4.062167 -2.2461586 4.3822656 1.0518906 2.1248171
 630.60004 3.447803 3.406754 -1.6934094 2.112335 0.6230154 1.0745718
 630.8 4.546499 4.0368834 -3.7922747 2.2352836 1.8089 1.0026618
 631. 5.2527475 3.6094646 -2.1550303 2.304429 1.1520687 0.90407944
 631.2 4.1146326 4.342448 -2.070606 3.101989 1.1881529 1.5531791
 631.4 5.3748746 2.468117 -5.642329 1.6015531 2.0171223 0.74700826
 631.60004 5.349061 3.659448 -4.492885 3.088045 2.2714686 1.3815877
 631.8 5.1750364 3.1854844 -1.3226432 1.6100005 1.3848014 0.8712108
 632. 3.6423461 3.1581702 -1.8309875 1.797201 0.8913544 0.8292793
 632.2 4.387755 3.1764076 -2.3481033 0.75673795 1.2744404 1.1332334
 632.4 4.9867716 2.7240903 -1.584925 3.3436112 1.1738026 1.2782326
 632.60004 5.14787 6.795952 -1.6663721 4.4342732 0.80802506 2.304869
 632.8 4.695767 3.1243954 -1.6655958 2.168477 1.2670175 1.2197379
 633. 4.811861 3.794669 1.4382107 2.700909 0.16452235 1.2211072
 633.2 6.288516 3.4471862 -4.5695143 2.9748418 2.0688605 1.2321423
 633.4 7.550313 3.118795 -3.2700362 3.0509098 1.6498456 1.5303321
 633.60004 6.0681005 2.8615725 -0.98195606 1.1948698 1.0182664 0.8894631
 633.8 5.161838 2.2055564 -0.9390856 2.1353462 0.4846704 1.0683914
 634. 3.7144394 3.4898956 -3.2039912 -1.6030409 1.7178086 0.46774283
 634.2 2.7573109 2.7111084 -1.9715536 1.9245819 1.5091633 1.3031796
 634.4 2.9674642 2.3775172 -1.8727489 0.17011933 1.7331408 0.42324558
 634.60004 3.028572 1.8727783 -2.1119123 1.6945982 0.96875745 0.8426486
 634.8 2.054408 2.4199903 -1.6751742 1.2981248 0.94806176 0.58963567
 635. 2.7802296 2.664887 0.41696835 1.8947601 0.8060675 1.0467558
 635.2 2.188629 4.1801996 -1.4663879 1.8058751 0.83552235 0.9894144
 635.4 3.3459332 2.7461827 -4.2167673 2.2758245 1.985702 1.1923002
 635.60004 4.5513673 3.6337006 -1.5450755 3.432215 0.7147701 1.5040387
 635.8 3.7924309 4.408653 -0.77265614 3.2524402 0.36997014 1.6894668
 636. 4.3844976 3.5307128 -1.451805 2.7555592 0.7560552 1.0407522
 636.2 5.1001825 2.6821103 -4.0871735 1.7444599 1.9750854 0.8679041
 636.4 5.151852 2.6962907 -3.0088937 0.9369617 1.7638135 0.48620483
 636.60004 6.3103495 3.6124344 -4.8038487 1.0951045 2.3363063 0.28171358
 636.8 6.1052628 2.2292752 -4.5054207 1.7772816 2.2559536 0.8855601
 637. 4.335484 2.7944841 -1.2971593 1.8220907 0.72438645 0.92526615
 637.2 4.0992384 3.4804368 -3.296565 1.4929906 2.1078167 0.7165974
 637.4 4.4283166 3.4637325 -1.395395 1.5772787 0.99975735 0.947321
 637.60004 3.6287112 2.6141393 -1.5149463 1.8700842 0.8009397 0.77005094
 637.8 5.305963 2.44846 -4.45653 1.3286309 2.921135 0.75248754
 638. 5.303304 3.012839 -2.667348 1.0796057 1.4026437 0.7702252
 638.2 4.3546934 2.2705321 -1.8114235 2.041531 0.8870722 0.9879453
 638.4 3.7231686 4.070695 0.325031 1.8873186 0.75909424 1.3772557
 638.60004 2.2743297 3.854058 -1.4864607 2.6064646 0.74936944 1.6186227
 638.8 2.9171484 2.8050132 -2.983609 1.7924864 1.555493 0.661994
 639. 3.2004344 3.9297428 -3.6040368 2.5366364 1.6420865 1.7737164
 639.2 3.361084 3.5900345 -2.9590328 2.5500677 1.22662 1.2531809
 639.4 2.3701026 3.9793923 -3.0471756 0.64406484 1.6938857 0.988068
 639.60004 2.0636203 4.0544267 -1.9130491 0.3147654 1.0442204 0.57165545
 639.8 3.2527747 3.33326 -1.1288494 2.6996744 0.6723373 1.3719158
 640. 3.1403794 3.4696736 -1.799968 2.0493689 0.9353466 1.3787341
 640.2 3.3317642 2.7042606 -2.3039455 1.6435156 1.1562523 1.517829
 640.4 2.7471132 3.583556 -2.0998092 2.3631513 0.8645498 1.7868066
 640.60004 6.0286393 3.7681167 -6.5556087 0.43774635 3.2831888 0.2941315
 640.8 5.5363245 4.591805 -3.663537 -0.31629536 1.7313915 0.20813866
 641. 4.833461 3.0712538 0.085013054 2.3341005 0.5245414 1.2601912
 641.2 4.1532755 6.0871086 -1.9427699 3.6210518 0.9290671 1.720365
 641.4 6.476191 4.6888824 -0.69546324 2.0488732 0.89375156 1.0763105
 641.60004 6.0706367 4.3195424 -3.5187364 3.3371582 1.6988426 1.16058
 641.8 8.803178 4.7049656 -2.9104125 2.9198794 1.0533204 1.5067495
 642. 5.0619574 6.368511 -1.409608 2.8063543 0.5561497 1.6287861
 642.2 3.8278992 4.285714 -0.6981293 0.97803843 0.48742482 0.9524059
 642.4 5.6600075 5.2432227 -1.2587209 2.65596 1.354518 1.5024029
 642.60004 5.322184 3.7205327 -3.612138 2.6143742 1.5614376 1.0754296
 642.8 5.699588 3.8716216 -3.0408475 3.4687681 1.552704 1.5595142
 643. 5.6896553 3.0370207 -2.8625438 2.7685275 1.4591442 1.2563236
 643.2 5.6330113 4.3076925 -4.6078944 4.6544676 2.3391347 2.2091036
 643.4 5.920747 3.5739353 -1.0281773 3.436067 0.92457885 1.6309941
 643.60004 5.5374804 3.6885543 -2.4033225 4.0216923 1.0599573 2.032885
 643.8 4.941392 3.449884 -1.7855825 2.741037 0.92250997 0.99613905
 644. 3.7555306 3.2388415 -1.278635 2.5812757 0.71720093 1.3685546
 644.2 3.082046 3.8835187 -1.9632753 1.5448917 1.077949 0.99500746
 644.4 5.725624 2.9645078 -5.7312684 0.591035 1.2912816 0.59478664
 644.60004 3.7392693 3.945869 -1.5919319 2.3699546 0.8303111 1.3223053
 644.8 3.306797 3.2724159 -1.5961816 2.8055086 0.8329599 1.2532358
 645. 4.416022 3.3940766 -2.5457587 2.1654556 1.3231562 0.94354427
 645.2 3.0877202 3.4430976 -0.0789378 2.8081872 0.10985378 1.3950024
 645.4 6.9330416 3.4449222 -4.4620023 2.2348711 2.0626404 1.082383
 645.60004 4.570418 3.1528945 -0.6817245 2.106362 0.613168 1.0389825
 645.8 4.5451555 3.700629 -4.6764593 1.3829602 2.2040653 1.0755957
 646. 4.2707005 3.9306812 -3.1815913 3.9161842 1.9019297 1.9653074
 646.2 3.8391767 4.0662484 -3.3901556 1.2150862 1.9065824 0.9088214
 646.4 3.868436 3.3010151 -1.0143541 2.5360208 0.5107203 0.9023473
 646.60004 3.475331 3.513024 -1.9077641 1.8994459 0.9615242 1.1389898
 646.8 3.1837416 2.0260036 -0.9799593 2.2781458 1.0557469 1.1323545
 647. 3.6614335 3.5373497 -3.7997699 1.8343563 2.0474193 0.8464179
 647.2 5.6406746 4.1096487 -5.674215 1.4105781 2.874072 0.5723963
 647.4 3.2816906 2.522223 -1.7847145 1.5978383 0.8575447 0.8034419
 647.60004 3.7526383 2.8715732 -0.74725485 0.9361187 0.42246717 0.9433462
 647.8 2.2476392 2.3936517 -1.7070055 2.6054316 0.86246705 1.073599
 648. 2.5466113 2.4660206 -1.5277153 2.598245 1.0330831 1.5513827
 648.2 4.118484 2.726984 -1.1604183 0.8991833 0.7108069 0.71039075
 648.4 5.2543287 3.7354503 -1.7769101 2.0832462 1.0559224 1.2038416
 648.60004 3.7306094 2.620055 -2.4509938 2.225513 1.2630419 0.9980933
 648.8 5.16597 2.3957233 -1.8007342 1.8718747 0.80066854 0.9155408
 649. 4.6746035 2.2051303 -2.7382798 1.334561 1.5380731 0.6860772
 649.2 3.9420505 2.9443285 -3.4272332 -0.01245903 1.2439802 0.95972216
 649.4 7.7222238 1.5416675 -2.2830124 1.5826701 1.1585326 0.7328989
 649.60004 4.844443 2.6200929 -2.3744042 0.94753903 1.2165135 0.4569698
 649.8 5.905797 2.1611462 -2.266468 1.2090083 0.55400115 0.700018
 650. 5.989139 2.7790961 -2.915851 0.8653887 2.382499 0.54949224
 650.2 5.8991704 2.800403 -1.9868594 0.5420855 1.2909482 1.0893795
 650.4 5.820803 2.949091 -6.33178 0.77061343 2.588804 0.64582324
 650.60004 5.6430373 2.4108827 -4.009424 2.1863942 2.036793 1.0750117
 650.8 4.8990183 2.7298696 -2.9456391 1.398896 1.4507116 0.6070178
 651. 4.9117775 3.131594 -2.4861882 0.2295323 1.2557366 0.41384578
 651.2 3.72821 2.1943793 -2.338017 2.4936655 0.9756727 1.2115091
 651.4 3.2179883 1.6023401 -1.908583 1.6912435 0.9424147 0.8611246
 651.60004 4.338624 2.9831555 -4.105209 2.9066575 2.033429 1.4704124
 651.8 4.489159 3.3006034 -2.1556194 1.1756914 1.2449327 0.49879214
 652. 3.1212757 2.2758372 -1.5338887 2.6284776 0.7879501 1.2520988
 652.2 3.8975742 2.3090868 -3.0946403 0.7583003 1.4614441 0.49748486
 652.4 4.525723 3.170238 -2.2949183 2.013485 1.0098544 0.85253793
 652.60004 4.5822725 3.3351135 -1.3121216 0.43413207 0.5784595 0.58127034
 652.8 3.8494728 4.2824187 -2.05676 2.8522444 1.0070198 1.5455153
 653. 4.1921234 5.800681 -3.2016535 3.7359467 1.5949548 1.7644237
 653.2 3.720712 5.2995853 -0.75533277 1.948733 1.0139819 1.0437834
 653.4 4.390747 5.064421 -4.997594 2.0059805 2.4766657 0.94644725
 653.60004 4.302899 4.518116 -1.034871 2.6991692 1.721976 1.3994638
 653.8 3.9301991 4.1238756 -2.6341558 2.3729868 1.353005 1.0233648
 654. 3.1650162 3.9348664 -0.90519565 2.54525 0.7923646 1.1919147
 654.2 5.448901 4.4260693 -4.6725082 3.9079945 2.3367593 2.0122392
 654.4 4.4444447 2.9634154 -0.59658307 1.2343456 1.2145658 0.50056887
 654.60004 3.1058207 3.3171184 -1.4994595 2.5601993 0.6069305 1.2926571
 654.8 3.0828886 2.102636 -1.5808184 1.6767529 0.7810161 0.9304896
 655. 2.2648726 2.8617635 -1.4798756 2.0199177 0.75372225 1.0731905
 655.2 2.32942 3.7393336 -1.112364 2.3938358 0.50249934 1.336388
 655.4 3.4886956 3.875838 -0.4024499 3.3859284 1.1242965 1.7289788
 655.60004 2.9666672 3.8508682 -2.7141771 2.2001681 1.080557 1.1811365
 655.8 2.9885883 2.9329622 -2.4820778 1.1955298 1.2174935 0.68118757
 656. 3.6200516 2.6856077 -3.4410775 0.950606 1.9027903 0.7735585
 656.2 2.91438 3.2384067 -0.57530427 0.47344476 0.65946907 0.49025288
 656.4 3.7118058 3.0341134 -3.312642 2.0698879 1.5790159 1.0385529
 656.60004 2.9103875 4.071429 -2.4443934 0.6849495 0.8117441 0.97512543
 656.8 5.593173 2.9056926 -5.972633 1.8099151 2.9679687 0.92125964
 657. 4.985884 4.1994386 -2.9824467 0.2849055 1.3902014 0.26685855
 657.2 3.7296119 3.2460907 -0.8250138 1.5128543 1.1009151 0.9005276
 657.4 5.166667 3.0104537 -4.7373395 1.5259162 2.24902 0.41371858
 657.60004 3.215117 2.0399191 -2.4816482 1.4257855 1.1996435 0.7325338
 657.8 3.9964416 2.1162179 -2.4423923 1.0876299 1.2280631 0.67530704
 658. 5.312128 1.987962 -2.5265133 1.5375752 1.8494627 0.95031196
 658.2 5.167388 2.775935 -3.7858367 2.0052772 1.7750194 1.1578693
 658.4 3.8809123 2.7157373 -2.3534977 1.9383252 1.0861454 1.0481493
 658.60004 3.3134925 2.7790852 -2.384393 1.8635068 1.1439773 1.3600773
 658.8 3.3430161 2.7474754 -2.1688478 2.2210839 1.0732208 1.2914934
 659. 4.5650215 2.0174444 -2.8842297 0.5662474 1.5563986 0.6303308
 659.2 4.55475 3.051929 -1.5992529 1.0978208 1.2574477 0.7988981
 659.4 3.2456143 2.5314548 -2.2138922 1.8708447 1.6742184 0.9476301
 659.60004 4.3609304 4.931079 -1.1293977 2.131292 1.1912029 0.8722607
 659.8 3.5864918 2.4908433 -2.0921419 1.7729261 1.015633 0.9851883
 660. 3.8886402 2.9299333 -1.0380992 1.3007491 0.923711 0.9498046
 660.2 2.087115 3.692308 -1.3408159 0.31113976 0.83623105 0.7305885
 660.4 2.7272735 3.954546 -1.1133236 3.4394207 0.55153304 1.6137127
 660.60004 2.7213986 3.6676579 -2.1674833 3.471283 0.8944273 1.5514868
 660.8 4.9691296 3.5101686 -2.096931 2.2933638 1.0978546 1.091251
 661. 4.3404565 3.2645733 -3.815806 1.9130675 1.820046 1.0389104
 661.2 7.150998 3.1941578 -1.1333071 1.5976853 1.848131 0.9580574
 661.4 5.61529 2.806008 -3.4831793 1.2842782 1.7632674 0.6877606
 661.60004 3.9380722 2.7047455 -1.0977707 0.5725092 0.81039816 0.31945342
 661.8 3.843464 1.4813688 -3.3480496 1.4443824 1.6599361 0.8295647
 662. 3.4155517 3.8835983 -2.119587 1.2869856 1.0107669 0.5042262
 662.2 3.2715416 2.7814438 -2.07699 1.6305779 1.0320156 0.6434902
 662.4 3.5271175 2.541184 -2.3155782 1.3627244 1.5857629 0.7011374
 662.60004 3.887717 3.7805557 -2.350198 1.8696586 1.2049284 0.45220435
 662.8 2.6839576 4.567149 -2.5890307 1.5594473 1.2016442 1.0349289
 663. 7.39738 3.6100373 -2.8089702 3.0075402 1.3513886 1.4437953
 663.2 4.954955 3.2845535 -0.8160982 2.0891283 0.98045987 1.1570815
 663.4 5.357806 3.028323 -3.4521935 1.4604787 1.6309655 0.9262328
 663.60004 6.6530976 1.9407997 -2.1442657 1.2015678 0.94943583 0.64388525
 663.8 4.6679564 2.5572395 -5.4128222 1.7887102 2.8362694 0.6262713
 664. 3.8189073 2.8793702 -2.8039558 2.2474658 1.4299463 0.69453174
 664.2 3.443933 2.384721 -2.726504 2.1223824 1.2864141 0.8694598
 664.4 4.9373617 2.9719167 -3.2404149 0.84816384 1.625642 0.9527588
 664.60004 3.498798 1.8436283 -1.6982559 1.7646757 0.62318575 0.63752645
 664.8 3.4090915 4.635025 -3.1648784 2.009732 1.547572 1.5482881
 665. 2.9122818 3.5889459 -2.1418264 2.3262558 1.4085914 1.0330634
 665.2 3.1926131 3.3905292 -3.4422753 1.0922681 1.7856319 0.8885738
 665.4 3.4277902 2.31062 -1.8766124 1.6025736 1.152475 0.7025948
 665.60004 4.0032425 2.419099 -3.6207418 0.9893747 1.8459731 0.54953444
 665.8 3.7152176 2.6181922 -2.2980413 3.4063687 1.5597895 1.6879227
 666. 3.3577905 3.756017 -2.3089285 1.8309247 1.1385577 0.98709023
 666.2 3.0249875 2.807275 -0.1535865 2.0669308 0.78696674 1.109384
 666.4 3.6581502 2.6871626 -1.3787086 0.9627196 0.83166337 0.49416623
 666.60004 3.174604 2.5858598 -2.5617673 2.0522242 1.2024484 1.0575583
 666.8 3.0224094 4.9830275 -1.0716318 0.6598953 0.7542314 1.1166205
 667. 5.6111116 3.2671573 -2.539408 3.2855334 1.3382283 1.501394
 667.2 3.6261573 3.7164738 0.6919654 -0.38712317 0.80811393 1.1814774
 667.4 3.0192451 3.5707138 -2.0484388 2.8576014 0.9628242 1.3778785
 667.60004 4.7278686 3.873874 -2.3046837 3.2363665 1.0598897 1.5016991
 667.8 3.828813 4.6259737 -2.0592108 3.992043 1.0209976 1.622674
 668. 3.4148154 5.721154 -1.7608268 3.1221051 0.8234965 1.394502
 668.2 4.21727 4.1085763 -3.9478664 1.8274701 1.6429439 0.75584906
 668.4 4.307359 4.4797807 -3.5269558 3.5263884 2.0737748 1.6138811
 668.60004 3.41517 3.6215541 -3.761324 1.5972863 1.7408838 0.6862202
