 200.2 10.329786 9.383531
 200.40001 10.8317375 7.949499
 200.6 8.176224 4.3229837
 200.8 1.7890102 4.6830673
 201. 6.4635487 5.3615017
 201.2 7.757224 4.8935738
 201.40001 6.9787617 4.3485913
 201.6 7.691622 5.1940565
 201.8 4.625126 6.665365
 202. 1.8458194 3.9814901
 202.2 3.5582678 4.455968
 202.40001 3.7945414 2.4821525
 202.6 8.299652 3.6231852
 202.8 2.9177375 2.8156772
 203. 4.887191 7.274087
 203.2 6.2496014 10.073515
 203.40001 7.050206 8.653432
 203.6 7.483185 3.1168537
 203.8 6.4322505 6.7331924
 204. 5.241231 3.997209
 204.2 4.470629 7.404196
 204.40001 4.260463 7.5504656
 204.6 3.588932 6.042817
 204.8 4.4255323 1.7605336
 205. 5.663035 4.589444
 205.2 8.040614 5.532088
 205.40001 6.092415 4.8230906
 205.6 4.8235087 4.2702703
 205.8 1.0004132 3.346856
 206. 5.328538 2.5628564
 206.2 7.0123463 4.375045
 206.40001 4.47746 4.818303
 206.6 1.585334 5.2470136
 206.8 3.3323183 4.092969
 207. 2.1108608 2.407714
 207.2 2.747929 3.2675562
 207.40001 1.6540321 2.876904
 207.6 6.1270895 4.505122
 207.8 9.427689 3.715009
 208. 4.930969 5.036998
 208.2 4.920411 7.2159905
 208.40001 4.613853 6.7643194
 208.6 8.754418 2.5429735
 208.8 4.4014435 6.5561
 209. 7.311972 5.318045
 209.2 3.031126 3.8240542
 209.40001 2.7501044 4.8504634
 209.6 8.09064 4.2251
 209.8 4.021662 5.142162
 210. 6.391183 5.5090837
 210.2 5.4170914 5.933787
 210.40001 5.5707335 NaN
 210.6 4.2267737 2.5454412
 210.8 4.0782905 3.3546102
 211. 3.4533916 3.528284
 211.2 4.520798 1.2239305
 211.40001 2.9121113 5.7653894
 211.6 5.2570934 5.060499
 211.8 2.2169235 1.6909307
 212. 4.5878286 5.134899
 212.2 3.2514505 3.9989212
 212.40001 3.8060827 4.260664
 212.6 7.3377943 3.50522
 212.8 2.3657024 5.203529
 213. 2.9841835 3.040144
 213.2 5.5443063 3.4601264
 213.40001 10.041521 7.115846
 213.6 4.8807 9.097707
 213.8 5.220491 8.241327
 214. 8.427045 9.233543
 214.2 5.2645617 7.010011
