 -8.125862 -2.71065 -4.4852576 -1.9399112 0.2991073 0.
 -9.222489 5.6027937 0.18515497 0.60163003 0.30608708 0.
 -11.548593 6.2800765 3.526136 -5.694141 0.29801962 0.
 -4.407386 4.239173 5.972669 -2.163345 0.30260214 0.
 -10.081666 -6.9272814 0.09144328 6.9390798 0.3497621 5000.
 -7.408103 3.8541021 0.7615511 -0.69515955 0.32964182 0.
 -11.455854 -7.152959 -0.8046786 -6.369458 0.2744715 5000.
 -12.0181055 7.1594906 3.39198 -0.15336013 0.28073046 5000.
 -6.9296327 -3.0095735 -4.4141197 0.07081911 0.2544144 741.9491
 -7.511859 -2.1308763 -5.4701138 -5.8633227 0.31492266 5000.
 -8.81829 0.57830614 5.988004 0.7292511 0.33781418 0.
 -13.459317 6.548964 -0.8973633 -6.722411 0.32932892 5000.
 -11.885715 -1.7822272 0.83535206 0.08638558 0.27022463 0.
 -8.5007105 -4.6758432 6.056105 3.1841838 0.3420353 5000.
 -6.2317786 5.290199 -4.685584 0.8469675 0.2662687 0.
 -2.6971524 -5.053911 -0.30728438 0.49948016 0.32004583 0.
 -4.6890945 1.2093371 4.353262 -0.96275616 0.29551888 4325.6733
 -11.370634 -4.3401146 0.80011344 6.778492 0.32619175 5000.
 -2.6285899 -1.4488894 0.8538349 0.41876203 0.29558328 0.
 -5.628132 2.2715163 2.435433 3.1543956 0.33481485 5000.
 -4.996882 5.1610055 3.6073806 0.7281461 0.29700646 0.
 -12.732109 -5.6573987 -3.6492348 0.52138406 0.274319 0.
 -12.60072 -2.660163 0.9499267 0.099302776 0.25855017 0.
 -4.7261367 -1.8532184 2.9515622 4.2402835 0.25253588 5000.
 -13.320573 5.4034786 3.632273 -6.1289463 0.31181118 5000.
 -11.010981 -0.5514192 1.4149259 -0.84405553 0.25518388 0.
 -10.600062 3.892343 3.286958 3.107359 0.3043333 4022.5771
 -8.004488 2.733799 -3.7451508 -6.240783 0.3379361 5000.
 -2.6831071 -4.3633485 -0.21822998 3.8795297 0.29503214 0.
