 0. 5.05
 0.1 4.85
 0.2 4.9
 0.3 4.5
 0.4 4.8
 0.5 4.6
 0.6 4.65
 0.70000005 4.6
 0.8000001 4.85
 0.9000001 4.25
 1.0000001 4.5
 1.1000001 4.2
 1.2000002 4.2
 1.3000002 4.15
 1.4000002 4.05
 1.5000002 3.9
 1.6000003 3.6
 1.7000003 3.55
 1.8000003 3.7
 1.9000003 3.55
 2.0000002 3.55
 2.1000001 3.35
 2.2 3.1
 2.3 3.15
 2.3999999 3.1
 2.4999998 3.35
 2.5999997 2.95
 2.6999996 2.9
 2.7999995 2.95
 2.8999994 2.5
 2.9999993 2.6
 3.0999992 2.35
 3.199999 2.75
 3.299999 2.4
 3.399999 2.8
 3.4999988 2.3
 3.5999987 1.95
 3.6999986 2.25
 3.7999985 2.1
 3.8999984 2.1
 3.9999983 2.25
