 6. 3.
 6.2 3.
 6.3999996 3.
 6.5999994 3.15
 6.799999 3.7
 6.999999 3.5
 7.199999 3.6
 7.3999987 3.65
 7.5999985 3.45
 7.7999983 3.5
 7.999998 3.95
 8.199998 4.
 8.399998 3.85
 8.5999975 3.9
 8.799997 4.45
 8.999997 4.5
 9.199997 4.4
 9.399997 4.6
 9.599997 4.15
 9.799996 4.3
 9.999996 4.9
 10.199996 5.35
 10.399996 5.
 10.599996 4.75
 10.799995 5.3
 10.999995 5.25
 11.199995 5.15
 11.399995 5.7
 11.599995 5.45
 11.799994 5.95
 11.999994 5.8
 12.199994 5.6
 12.399994 5.45
 12.599994 5.8
 12.7999935 6.1
 12.999993 6.25
 13.199993 6.65
 13.399993 6.45
 13.599993 6.8
 13.799993 6.7
 13.999992 7.05
 14.199992 6.4
 14.399992 6.6
 14.599992 6.95
 14.799992 6.95
 14.999991 7.25
 15.199991 7.5
 15.399991 7.1
 15.599991 7.15
 15.799991 7.6
 15.99999 7.65
 16.199991 7.7
 16.399992 7.8
 16.599993 7.9
 16.799994 7.4
 16.999994 7.75
 17.199995 8.35
 17.399996 7.95
 17.599997 8.4
 17.799997 7.85
 17.999998 8.6
 18.199999 8.6
 18.4 8.8
 18.6 8.85
 18.800001 8.55
 19.000002 9.05
 19.200003 9.6
 19.400003 9.1
 19.600004 8.75
 19.800005 8.9
