 0.8189544 -14.320876 1 -0.0014892397 1.2693383 -0.0051966873 0.9999865 0.001814897 0.99999833
 -2.084366 -1.8870434 3 -1.10448 0.29758936 -0.9157405 0.40177017 -0.9981541 0.06073214
 -3.2279365 -20.20119 3 -0.12663522 1.2273698 -0.053480886 0.9985689 -0.04588703 0.99894667
 17.495565 3.0634463 2 -1.4900608 -0.21597096 -0.999989 0.004702474 -0.99942964 -0.033769622
 19.998516 -2.4881277 2 -1.3163822 -0.16576974 -0.9993721 -0.03543061 -0.99938816 -0.034974653
 16.508492 -0.061221812 1 1.2329248 0.07783872 0.99961907 0.027599342 0.99990904 0.013488713
 3.1683807 -23.54768 1 0.8346692 1.0746593 0.06373181 0.99796706 0.17373332 0.9847927
 1.0120854 13.731353 2 0.07517489 1.3757831 0.027703313 0.9996162 0.013319584 0.9999113
 0.7151554 6.957935 2 0.16812442 1.4284058 0.03581652 0.9993584 0.029269248 0.9995716
 -16.722235 2.0035179 3 -1.4142642 -0.02936136 -0.9999123 0.013242199 -0.9999967 -0.002555256
 -1.3007479 -9.580134 4 -0.0027127634 -1.4661059 -0.001264606 -0.9999992 0.0012100866 -0.9999993
 14.449013 1.8487697 1 1.1865562 -0.017375285 0.9998863 -0.015082814 0.9999939 -0.0034807897
 1.4349357 -24.421732 4 -1.0359117 -1.2025543 -0.065512784 -0.9978517 -0.1808384 -0.9835129
 2.1740317 -23.457027 4 -0.08821241 -0.5812176 -0.022388354 -0.99974936 -0.015048754 -0.99988675
 0.30755377 -19.864567 1 -0.19702716 1.2823329 -0.04650159 0.99891824 -0.041231982 0.9991496
 -2.8072484 0.5227144 4 0.5766162 -0.005344525 0.6545464 -0.7560218 0.13715012 -0.9905503
 1.910699 1.7103611 3 -1.3941993 -0.055560336 -0.99980414 0.019793326 -0.9999235 -0.01236232
 -0.54809785 9.09642 4 -0.19293089 -1.1190616 0.00102409 -0.99999946 -0.022250086 -0.99975246
 2.2363179 -0.13930021 1 1.542398 -0.19869083 0.9954737 -0.09503787 0.9995298 -0.030662805
 -0.90969354 11.756645 1 0.05674678 -1.5295987 0.0052119396 -0.9999864 0.007992584 -0.9999681
 2.5115619 -13.618401 4 -0.13418755 -0.69249606 0.0073359846 -0.9999731 -0.012337301 -0.9999239
 22.148045 0.8216964 1 1.5281285 0.029770188 0.99999607 -0.0028008125 0.9999958 0.0028906937
 -18.240189 0.69344443 2 1.0998706 -0.08459495 0.9997305 -0.023213325 0.99983037 -0.018417887
 -1.9584267 4.659458 1 -0.33753097 -1.3561378 -0.051120434 -0.9986925 -0.06379387 -0.99796313
 -0.077006996 -22.504772 3 -0.22157411 1.1706388 -0.06281028 0.9980255 -0.049667586 0.99876577
 -16.197433 2.9241574 3 -1.1778052 0.016576981 -0.9999999 0.0005650786 -0.99999475 0.0032481088
 9.006401 -0.16599579 1 1.1197184 0.1390573 0.99972373 0.023506317 0.99989974 0.014155819
 -2.1528509 3.383832 4 -0.09325294 -1.3546832 -0.027051045 -0.9996341 -0.020387452 -0.99979216
 -13.343207 0.54607713 2 1.1049647 0.09401621 0.99990255 -0.013964166 0.9999189 0.012740011
 -2.1731062 10.038882 3 0.016234051 -1.0273134 -0.007971891 -0.99996823 -0.0025891843 -0.99999666
 -1.8446 7.066619 3 0.11983371 -1.2378105 0.04505468 -0.9989846 0.03664433 -0.9993283
 -14.583426 1.837367 3 -1.5445473 0.34187514 -0.9998874 0.0150095 -0.9985385 0.05404583
 1.0491116 24.20129 1 -0.06291722 -1.0747387 -0.031125106 -0.99951553 -0.013061048 -0.9999147
 -7.299282 -1.748994 3 -1.1587703 -0.11001369 -0.99753785 -0.07013071 -0.9997594 -0.021933446
 4.5544424 -1.0580549 1 1.3168311 0.2683169 0.9995008 0.031595163 0.99857 0.05346038
 3.6816907 3.1619186 1 1.5152446 0.2221643 0.9976318 0.06878111 0.99903995 0.043808065
 -20.72117 -1.8140202 3 -1.3775432 0.015369769 -0.9999967 -0.0025588013 -0.99999374 0.0035350586
 -12.057994 -2.003889 3 -1.1151888 -0.015091052 -0.9999496 0.0100455 -1. 0.0000665304
 11.710089 -2.2172186 4 -1.3797815 -0.056381125 -0.9999365 0.011270487 -0.9999432 -0.010653889
