0.1 4.98 5.2 4.97 5.6 6.47 6.4
0.3 5.35 5.5 5.85 6.4 6.50 6.6
0.6 6.38 6.4 6.90 7.0 7.89 8.0
0.9 8.12 8.0 7.70 7.2 
