 1.8424752 0.31135544 2.0593705 0.42450058
 1.0970433 0.22305124 1.1787472 0.3066743
 0.72086483 0.1446282 0.75452137 0.18923981
 0.40278134 0.1483052 0.42649847 0.19439723
 0.47286648 0.15350887 0.50375575 0.20108937
 0.4066245 0.1635515 0.44772553 0.21409494
 0.38977703 0.06972118 0.43952826 0.11657509
 0.36131763 0.0694445 0.41498002 0.11618727
 0.278329 0.0694445 0.31880602 0.11612373
 0.23175736 0.0694445 0.2576753 0.11575135
 0.2597842 0.072314106 0.27737236 0.120259024
 0.24785814 0.07172136 0.26320454 0.11908645
 0.104166746 0.07172136 0.12154684 0.118978016
 0.10563388 0.061475456 0.123226255 0.1017955
 0.10638305 0.051229548 0.12405395 0.085061684
 0.12500009 0.02049182 0.14578444 0.034148518
 0.12867656 0.05952385 0.15007004 0.08118368
 0.12962972 0.088757455 0.15116413 0.120861165
 0.14067602 0.088757455 0.1648086 0.120746925
 0.8400736 0.10355036 0.981444 0.14076653
 0.830565 0.10355036 0.9721804 0.14056303
 1.1176473 0.10355036 1.3061723 0.14057797
 0.9265873 0.10355036 1.0949378 0.14090307
 1.0745418 0.46130943 1.3124546 0.6287206
 1.0697641 0.43888888 1.300532 0.59974784
 0.49127683 0.22823274 0.60499084 0.30152088
 0.8210786 0.21775177 1.0088798 0.27840233
 0.35000017 0.2113972 0.47491226 0.251742
 0.3518823 0.20057516 0.46188363 0.22005488
 0.3490804 0.21739142 0.44130424 0.227066
 0.29901975 0.21052644 0.41271743 0.21936682
 0.30172426 0.47040915 0.42798284 0.4903964
 0.31250012 0.7719436 0.4437184 0.8031576
 0.3845665 0.8338049 0.54596364 0.86789274
 0.10294126 0.7492459 0.14644058 0.7976386
 0.10233925 1.159283 0.14603391 1.4282544
 0.08823536 0.77158463 0.12611282 1.0157787
 0.08823536 2.7618093 0.12603225 3.5775156
 0.08823536 0.42401972 0.1255411 0.60223305
 0.07396455 0.599034 0.105150215 0.8376718
 0.05917164 0.22342356 0.084176406 0.31749395
 0. 0.18192081 0. 0.27623257
 0. 0.1781775 0. 0.2707653
 0. 0.21808133 0. 0.32848933
