 0.39798075 0.47311512 0.488451 0.49538442
 0.35565302 1.0600961 0.43287683 1.0794055
 0.36901608 1.1359891 0.43383104 1.1513554
 0.4478611 0.5690073 0.47689492 0.6091612
 0.84236336 0.4658566 0.9010673 0.4788406
 0.8446971 0.5399721 0.90425795 0.5535949
 0.49611187 0.8044356 0.5488818 0.8650555
 0.6810037 0.91666687 0.7573476 0.9869691
 0.7435345 0.7532259 0.82554185 0.8096468
 0.75378793 1.0544873 0.84576416 1.1395121
 0.7727274 1.3857378 0.8726295 1.4948763
 0.87104094 2.2752101 0.9967127 2.4304206
 0.5213905 1.2698414 0.5797542 1.3419523
 0.6492457 1.7384071 0.71781206 1.8069358
 0.9996642 1.2767029 1.1221256 1.2882844
 0.7176536 0.6366076 0.79775536 0.68324035
 0.5865036 0.42029935 0.6524766 0.4309384
 0.59761906 0.44694787 0.6576442 0.45503664
 0.88293666 0.8132412 0.9933769 0.8466872
 0.7881774 0.752092 0.8593402 0.7922107
 0.8060037 0.23215552 0.8746871 0.24498162
 0.79889095 0.2245783 0.8698895 0.23689304
 1.047695 0.21388313 1.1214626 0.22687835
 0.9879282 0.19171564 1.0515077 0.2053369
 0.70374286 0.19174483 0.73002905 0.20630144
 0.7509484 0.19188607 0.7608528 0.2070586
 0.8734602 0.17130868 0.89947003 0.18631671
 0.8854167 0.17256266 0.91261065 0.1884534
 0.5432438 0.08393039 0.56741023 0.103037804
 0.59488404 0.06122454 0.62548345 0.08366126
 1.0064689 0.07383972 1.0994753 0.10090337
 1.0299304 0.074152604 1.1300346 0.10134038
 0.6240082 0.07446815 0.68161064 0.101763226
 0.67429936 0.07608701 0.7347593 0.103942014
 1.1615385 0.077777825 1.3056103 0.10629636
 1.655188 0.08027529 1.8654584 0.10972495
 0.5477 0.08293845 0.6318449 0.11335889
 0.39728993 0.07441652 0.41824642 0.10605697
 0.41190615 0.09308517 0.43329272 0.15741365
 0.4065935 0.092592664 0.43129203 0.15658249
 0.48901296 0.09510877 0.5192538 0.16066691
 0.5508262 0.09776543 0.5853575 0.16508543
 0.5415144 0.10057478 0.57590896 0.16997463
 0.43614036 0.10115614 0.46461636 0.1709424
 0.43709165 0.07172136 0.46548033 0.11680676
 0.7434641 0.07142863 0.78970563 0.11621908
 0.51617306 0.07142863 0.55067074 0.116121665
 0.3032214 0.07142863 0.32517043 0.1161928
 0.339487 0.07142863 0.36194596 0.11629921
 0.48611122 0.07142863 0.53165334 0.11628673
 0.8614893 0.06122454 0.90528363 0.09967252
 0.5063113 0.04081636 0.54728454 0.06644567
 0.29647452 0.02040818 0.32214928 0.03318957
 0.30404663 0. 0.32915065 0.
 0.31702915 0. 0.34405097 0.
 0.22661106 0.016129045 0.26023915 0.021290427
 0.15260848 0.03225809 0.20243531 0.042592175
 0.12948726 0.04823155 0.18872029 0.06369586
 0.11744976 0.04823155 0.18099283 0.063710496
 0.12681167 0.048076957 0.19338778 0.06351542
 0.11718758 0.05608978 0.17599128 0.07410189
 0.12931043 0.05591058 0.189739 0.07385999
 0.0961539 0.055732526 0.13650997 0.07362086
 0.05494509 0.055732526 0.07468385 0.07357544
 0. 0.0555556 0. 0.07336531
 0. 0.055379797 0. 0.07314059
 0. 0.047468394 0. 0.0626931
 0.10933532 0.047468394 0.1371612 0.06266955
 0.14675957 0.047468394 0.19032755 0.062656246
 0.14514033 0.031645596 0.19053979 0.041770507
 0.14393638 0.056179814 0.18967171 0.07228538
 0.15752774 0.08426972 0.21138555 0.10859468
 0.15767986 0.08426972 0.20993383 0.1085664
 0.17559537 0.08426972 0.22148383 0.10855822
 0.17399916 0.09831467 0.22090901 0.1266549
 0.25910944 0.09831467 0.31518817 0.12665108
 0.25181693 0.09887013 0.31321064 0.12726702
 0.4066438 0.11735995 0.46780694 0.1551165
 0.38020837 0.41290742 0.447247 0.54513574
 0.3694002 0.8394006 0.43382633 1.0839881
 0.19472988 0.28594786 0.24283157 0.37533334
 0.19152059 0.28010046 0.22969277 0.37579557
 0.18829611 0.290514 0.2164196 0.3911525
 0.15789483 0.5427301 0.17464368 0.73701113
 0.16482128 0.5357143 0.18237397 0.71687025
 0.2160495 0.48288622 0.2390652 0.6466291
 0.2230641 0.38637656 0.24769506 0.5251277
 0.2238177 0.33123872 0.24964875 0.45074877
 0.2565791 0.3362854 0.28787214 0.4605842
 0.2615717 0.3247064 0.29287264 0.44732374
 0.51364505 0.30797115 0.5706444 0.42822027
 0.51578104 0.24202912 0.5704093 0.3467054
 0.6658498 0.27199546 0.73845184 0.3865039
 0.67847604 0.27797633 0.74851155 0.37342638
 1.2773317 0.29332858 1.4086637 0.3781223
 1.2548125 0.2986113 1.3797345 0.3775261
 0.5725525 0.28969282 0.62502724 0.3713523
 0.6465999 0.2965442 0.7116378 0.38626662
 0.48880276 0.30536145 0.54073244 0.38774425
 0.5101193 0.75312555 0.5642358 0.8315202
 0.5704356 0.8839408 0.63224334 0.9788468
 0.53376913 0.5703126 0.60880363 0.6381962
 0.3450982 0.6756855 0.42176196 0.74163914
 0.36148518 0.85539466 0.4349814 0.9799764
 0.2816093 1.0616882 0.34478882 1.2274475
 0.2034885 1.1934526 0.2523713 1.2588867
 0.21281815 1.626535 0.26947743 1.7221216
 0.22376557 1.8031212 0.28877616 1.8689028
 0.22932212 1.8751819 0.3010016 1.9860456
 0.23007198 1.5588582 0.3062542 1.5769883
 0.2881965 1.0536001 0.37932914 1.0756636
 0.3624576 1.8988097 0.4670582 1.9844579
 0.36799842 1.028226 0.47387668 1.0900599
 0.48504835 1.5404041 0.6215918 1.6291116
 0.6003677 1.9395964 0.75576705 1.9827951
 0.51038516 1.2371008 0.64928484 1.301021
 0.4503107 1.406321 0.5739329 1.4796453
 0.8968256 1.3605607 1.1159941 1.4708722
 0.7336958 0.9960319 0.95465696 1.049097
 0.31094232 1.7833334 0.4542945 1.8057735
 0.6982602 1.2638891 0.89666593 1.3248271
 0.5844424 2.2430556 0.7699811 2.3845317
 0.5454081 1.4704547 0.7198488 1.5807505
 0.24351938 1.2522163 0.33589786 1.3514582
 0.2402314 1.7725118 0.32392973 1.8879972
 0.22962126 1.4071429 0.30459455 1.4929265
 0.2285397 0.9351853 0.30256906 1.0105833
 0.18624406 0.8707484 0.24552022 0.9417895
 0.15765776 1.2222223 0.2086496 1.2972112
 0.15909101 0.77430564 0.21049795 0.8516911
 0.15909101 0.70053464 0.21048461 0.7632128
 0.18636374 0.9296066 0.24696352 1.0195847
 0.38333347 1.1976318 0.51053256 1.3028878
 0.41129047 0.8095948 0.5480717 0.8715718
 0.4540817 0.49847764 0.60548806 0.5406085
 0.33591747 0.71815586 0.45303273 0.8089952
 0.32342887 0.43381724 0.43598193 0.48409703
 0.28130582 0.53098744 0.3815351 0.5987854
 0.22484288 0.5457658 0.3063391 0.6039436
 0.2824177 0.38653985 0.3336719 0.42967352
 0.29236016 0.16034079 0.34060508 0.19268174
 0.3515797 0.096685156 0.3965533 0.13044588
 0.30832243 0.09943189 0.35623607 0.1338815
 0.3001004 0.10115614 0.350703 0.1358771
 0.3002138 0.088757455 0.35059133 0.11885988
 0.240809 0.09146348 0.2928345 0.12193701
 0.7172071 0.093750075 0.7528567 0.12433388
 1.5032833 0.06493511 1.5947173 0.08557573
 1.0851648 0.038265336 1.1672705 0.06439843
 0.7548079 0.06443304 0.8628798 0.10890561
 0.59383917 0.0916231 0.69503784 0.15489894
 0.29573384 0.09210533 0.3549994 0.15572533
 0.2780586 0.09210533 0.3354084 0.15561992
 0.2436746 0.09358296 0.2952686 0.1579197
 0.24669103 0.09510877 0.2983802 0.16039324
 0.24140224 0.19886377 0.29118568 0.3323857
 0.2271243 0.19886377 0.27163744 0.33168715
