 5.1 468.06665 7848.908
 5.2 443.15112 7141.7573
 5.2999997 463.11786 6825.868
 5.4 471.61496 6772.707
 5.5 476.86227 6864.9463
 5.6 479.1277 6664.027
 5.7 485.28046 6407.3926
 5.7999997 489.60977 6356.6924
 5.9 488.2888 6450.5376
 6. 491.6833 6409.6675
 6.1 495.40652 6375.06
 6.2 501.14337 6314.1274
 6.2999997 510.5601 6093.078
 6.3999996 511.135 5876.824
 6.5 509.2419 5451.7476
 6.6 504.10016 5088.0435
 6.7 493.91415 4960.96
 6.7999997 480.2766 4920.2905
 6.8999996 466.0995 4635.165
 7. 476.9716 4832.9688
 7.1 474.3975 4628.0835
 7.2 480.34024 4658.9326
 7.2999997 480.77097 4472.8945
 7.3999996 485.41895 4469.8193
 7.5 482.87927 4480.0474
 7.6 479.2786 4710.177
 7.7 472.00046 4767.9556
 7.7999997 443.9569 4889.957
 7.8999996 433.08524 4997.7563
 8. 447.77682 5203.5605
 8.099999 457.4272 5748.3833
 8.2 458.7734 5958.481
 8.3 466.7676 6128.731
 8.4 479.0382 6370.717
 8.5 497.91992 6405.777
 8.599999 510.96817 6367.2637
 8.7 526.9547 6701.8315
 8.8 533.1019 6781.7793
 8.9 541.18646 6685.452
 9. 537.9128 6853.53
 9.099999 530.1655 7070.993
 9.2 521.3546 7310.786
 9.3 507.61728 7297.675
 9.4 491.89066 7484.007
 9.5 428.2836 7451.174
 9.599999 440.33163 7487.1465
 9.7 421.1053 7455.404
 9.8 400.27786 7592.154
 9.9 409.2073 7636.2383
 10. 412.5345 7480.699
 10.099999 414.14352 7643.992
 10.2 414.95935 7592.8477
 10.3 411.33676 7686.2773
 10.4 409.45065 7882.7437
 10.5 410.8324 7836.739
 10.599999 406.51843 7900.511
 10.7 404.8221 7896.27
 10.8 404.08774 7739.4385
 10.9 398.99573 7750.25
 11. 390.57797 7689.096
 11.099999 384.73703 7470.3706
 11.2 380.8945 7438.4883
 11.3 372.09668 7054.449
 11.4 367.34042 6816.8345
 11.5 358.18484 6406.742
 11.599999 354.68988 6033.558
 11.7 351.95328 6182.073
 11.8 376.89645 6039.5337
 11.9 385.71982 6293.0273
 12. 367.11417 6055.4155
 12.099999 379.5675 6107.683
 12.2 384.6536 6479.6304
 12.3 384.6834 6813.1826
 12.4 385.33487 6929.2334
 12.5 384.97516 6855.597
 12.599999 386.39594 6926.251
 12.7 380.75595 6695.952
 12.799999 367.28546 6527.6953
 12.9 339.6166 6265.133
 13. 320.82538 6241.436
 13.099999 307.83588 5975.5107
 13.2 271.8989 5545.3813
 13.299999 244.4325 4340.4546
 13.4 234.22711 3495.959
 13.5 234.43906 2881.8516
 13.599999 221.54834 2700.237
 13.7 211.03528 2617.2385
 13.799999 203.47711 2814.7832
 13.9 199.37383 3319.2588
 14. 214.47997 3745.49
 14.099999 190.36761 3434.5474
 14.2 195.02156 3129.476
 14.299999 188.9124 3373.881
 14.4 155.41397 3345.9214
 14.5 174.02446 5275.948
 14.599999 146.39565 3611.666
 14.7 130.99515 3388.8208
 14.799999 151.9222 3253.7537
 14.9 153.84128 3658.063
 15. 191.95633 7656.3696
 15.099999 156.26958 3707.8823
 15.2 151.07811 3636.0957
 15.299999 136.24367 3400.05
 15.4 159.85233 3511.0688
 15.5 140.98633 3868.2026
 15.599999 140.03546 4159.405
 15.7 136.1428 3989.7607
 15.799999 130.65282 3643.7097
 15.9 147.41881 3212.5103
 16. 142.3901 3335.5073
 16.1 173.38622 4956.3896
 16.199999 145.88637 4625.831
 16.3 122.81054 4792.764
 16.4 154.28032 5073.877
 16.5 142.56067 5026.002
 16.6 135.12917 5149.9775
 16.699999 136.01851 5210.2236
 16.8 138.61705 5365.248
 16.9 141.80571 5486.7266
 17. 144.69043 5572.2173
 17.1 150.08846 5753.442
 17.199999 156.78163 5824.388
 17.3 161.67764 5926.255
 17.4 170.51912 6084.699
 17.5 175.55998 6211.8384
 17.6 182.10907 6320.1284
 17.699999 185.96527 6417.4746
 17.8 192.14816 6483.9834
 17.9 197.351 6633.067
 18. 199.48131 6682.7446
 18.1 204.72627 6722.671
 18.199999 207.93835 6775.1025
 18.3 208.70863 6880.517
 18.4 209.6204 7091.4497
 18.5 203.41386 7232.6123
 18.6 204.76338 7196.6313
 18.699999 206.23878 7381.6436
 18.8 197.35051 7509.32
 18.9 192.10373 7498.2803
 19. 191.28313 7481.754
 19.1 187.60858 7356.069
 19.199999 192.31502 7431.257
 19.3 196.36014 7760.2495
 19.4 201.1413 7953.1465
 19.5 205.08719 8124.7935
 19.6 208.49081 8152.288
 19.699999 210.00128 8167.201
 19.8 210.72089 8400.925
 19.9 209.18364 8456.446
 20. 207.00002 8612.648
 20.1 203.60347 8414.422
 20.199999 191.7624 8491.044
 20.3 173.64578 8508.947
 20.4 173.49657 8129.8604
 20.5 163.27318 8264.347
 20.6 150.12578 8160.3096
 20.699999 112.7842 7461.844
 20.8 118.17576 5954.6577
 20.9 129.83751 6438.346
 21. 150.47586 6271.8345
 21.1 109.32847 6033.4434
 21.199999 121.98553 6401.736
 21.3 182.37627 6889.3857
 21.4 173.37599 6117.657
 21.5 157.05704 6458.03
 21.6 158.1294 6840.6953
 21.699999 155.51909 7179.487
 21.8 147.6532 7500.168
 21.9 148.88898 7674.7583
 22. 144.88426 7732.5654
 22.1 141.24358 7647.9717
 22.199999 129.58354 6975.2495
 22.3 107.13947 6278.168
 22.4 132.3442 8292.006
 22.5 113.215 6400.6553
 22.6 110.49355 5493.318
 22.699999 110.04272 5742.9995
 22.8 94.74934 4372.5693
 22.9 106.51944 5572.9263
 23. 112.16839 5246.902
 23.1 117.05947 4958.181
 23.199999 111.83705 4608.1245
 23.3 90.75812 3872.4697
 23.4 82.02693 2994.622
 23.5 74.509415 2826.0972
 23.6 90.31508 2856.6208
 23.699999 150.03325 5552.341
 23.8 150.22113 5704.4863
 23.9 126.27271 5431.3125
 24. 135.3437 4942.2354
 24.1 119.533104 4661.5977
 24.199999 118.47733 4436.4165
 24.3 120.76281 4246.2017
 24.4 120.46422 4302.045
 24.5 120.64668 4483.616
 24.6 121.43104 4461.3613
 24.699999 119.385124 4322.7876
 24.8 118.1069 4167.3657
 24.9 118.830956 4257.549
 25. 116.714836 4195.243
 25.1 116.482605 4253.558
 25.199999 115.81587 4292.096
 25.3 115.8971 4175.667
 25.4 112.01711 3907.7458
 25.5 111.72755 3148.7383
 25.599998 108.35185 2782.6848
 25.699999 103.087166 2678.593
 25.8 98.9284 2574.0051
 25.9 96.8282 2530.4639
 26. 95.26736 2575.8862
 26.099998 95.4142 2620.479
 26.199999 95.97874 2637.2622
 26.3 96.49114 2624.42
 26.4 96.08743 2671.9058
 26.5 96.46035 2715.2969
 26.599998 99.39498 2787.1692
 26.699999 100.33255 2752.8044
 26.8 97.69685 2603.3555
 26.9 98.398834 2505.0796
 27. 95.91818 2482.438
 27.099998 93.02065 2541.0422
 27.199999 88.344055 2666.7805
 27.3 86.29432 2696.4678
 27.4 86.950935 2775.4138
 27.5 91.238014 2785.3206
 27.599998 93.486404 2862.7214
 27.699999 94.75789 2909.2134
 27.8 99.05405 2977.2878
 27.9 98.58647 2956.1663
 28. 98.0316 3160.9297
 28.099998 96.69052 3351.5095
 28.199999 93.75502 3423.6038
 28.3 91.88546 3444.0134
 28.4 97.7254 3427.5303
 28.5 114.746315 5531.201
 28.599998 83.38846 3301.8777
 28.699999 85.07684 3363.6868
 28.8 80.58947 3344.8257
 28.9 78.24606 3310.4038
 29. 102.077034 4165.8926
 29.099998 88.134186 3488.0056
 29.199999 118.3675 3865.3208
 29.3 99.13448 3180.9426
 29.4 134.88365 5766.281
 29.5 117.11042 4320.8345
 29.599998 121.89492 4739.2095
 29.699999 120.57834 4986.2407
 29.8 120.464836 4936.4087
 29.9 125.00784 5163.5527
 30. 126.28777 5058.3564
 30.099998 125.128136 5172.1396
 30.199999 125.91685 5144.3984
 30.3 124.95364 5145.453
 30.4 125.27948 4964.4614
 30.5 115.150345 4141.7886
 30.599998 110.41863 3600.0112
 30.699999 112.526054 3464.4556
 30.8 106.946526 3737.2864
 30.9 141.07147 3427.6199
 31. 108.8451 5343.6797
 31.099998 109.63777 4731.5493
 31.199999 111.94492 5294.173
 31.3 118.20205 5426.999
 31.4 91.916466 4408.636
 31.5 84.46829 3354.385
 31.599998 97.2678 4142.396
 31.699999 113.964 5741.1714
 31.8 108.244606 5253.41
 31.9 106.05156 4967.0225
 32. 105.69887 4739.198
 32.1 107.416336 4701.458
 32.2 106.56725 4559.416
 32.3 105.82573 4417.6836
 32.399998 103.34937 4359.505
 32.5 103.40336 4276.081
 32.6 104.34038 4273.9463
 32.7 103.684105 4109.9414
 32.8 103.62883 4091.835
 32.899998 104.823265 3935.4797
 33. 108.21892 3924.769
 33.1 111.382645 3832.6265
 33.2 115.36826 3793.348
 33.3 114.90343 3793.602
 33.399998 117.45417 3812.7637
 33.5 120.25721 3775.4307
 33.6 122.48103 3750.683
 33.7 124.69473 3876.014
 33.8 126.603935 3933.113
 33.899998 129.00581 4066.426
 34. 132.80074 4215.413
 34.1 135.25986 4331.793
 34.2 138.0658 4558.4106
 34.3 141.55127 4732.8335
 34.399998 142.42218 4755.367
 34.5 143.97815 4828.3584
 34.6 148.05118 4867.773
 34.7 150.44681 4956.7153
 34.8 152.68594 4904.4336
 34.899998 154.0409 4932.357
 35. 155.93065 4989.592
 35.1 156.8614 4939.5737
 35.2 157.99911 4963.6636
 35.3 162.26794 4924.5713
 35.399998 166.73354 4981.821
 35.5 168.73558 4959.505
 35.6 169.7468 4932.282
 35.7 169.53525 4998.568
 35.8 167.9567 5005.2344
 35.899998 168.7108 4918.37
 36. 168.9963 4882.9795
 36.1 165.11537 4841.037
 36.2 165.34845 4776.6245
 36.3 158.15594 4596.5806
 36.399998 151.5596 4501.7334
 36.5 141.1662 4322.6904
 36.6 111.848145 4238.4697
 36.7 124.29874 3998.5513
 36.8 128.96632 5358.2417
 36.899998 108.42334 3736.5708
 37. 119.9313 3791.421
 37.1 123.98499 3658.3005
 37.2 125.02803 3544.6965
 37.3 124.425545 3361.2441
 37.399998 125.74024 3188.3994
 37.5 125.58989 3072.3167
 37.6 125.79619 3076.2437
 37.7 118.89303 3131.9905
 37.8 111.126465 3022.5422
 37.899998 104.71328 2991.7324
 38. 102.76834 3021.476
 38.1 98.429756 3191.3137
 38.2 106.39682 3202.479
 38.3 97.79325 3402.6758
 38.399998 102.729706 3579.5547
 38.5 117.222946 3734.318
 38.6 93.75366 3904.3413
 38.7 83.31204 3588.7883
 38.8 112.58702 2718.415
 38.899998 97.906425 4613.6357
