 300.2 3.6960385 4.1374693 6.819986 4.3821445 3.866905
 300.4 4.1981263 2.3405108 7.063741 2.2340457 3.4286003
 300.6 3.163837 4.0659866 6.06428 3.1853192 5.2482476
 300.80002 2.9278986 3.564406 5.8802752 2.3610518 2.188586
 301. 2.8301346 4.695382 5.8159804 4.4033637 4.413698
 301.2 2.7776027 3.6097252 7.361472 1.1617343 2.8934772
 301.4 2.6924474 4.178611 6.4600663 2.4101572 2.4641142
 301.6 5.896008 2.2196586 8.054455 8.350934 2.288842
 301.80002 3.8938003 6.0546756 7.81876 1.981743 3.3679063
 302. 3.160218 2.7353055 4.473006 1.7414558 1.8921279
 302.2 2.271864 4.1919703 5.7706375 1.9379723 4.6383677
 302.4 2.660907 3.3295054 5.589222 2.4448383 1.7692804
 302.6 2.3718524 3.01741 3.9507687 1.6289383 2.3034782
 302.80002 5.0119057 3.2540622 7.591632 7.752259 5.1708527
 303. 2.297053 3.1513276 5.729614 1.6196316 2.6862466
 303.2 3.366576 3.4884555 6.37374 5.0771985 4.7866096
 303.4 2.2938435 5.149027 6.0983367 3.0900884 5.288732
 303.6 1.9368217 2.913896 5.526707 2.2433956 2.3371577
 303.80002 3.2108676 2.4835913 4.0248637 4.2672462 1.1768384
 304. 2.375298 2.8961728 4.6358547 2.4396114 3.7723851
 304.2 3.3330865 1.96938 4.9489145 3.3315217 1.6734624
 304.4 2.5962644 4.041455 4.739692 2.5083604 4.8318024
 304.6 2.5474815 2.624125 4.1071467 3.1709557 1.9865783
 304.80002 3.1923013 3.079409 4.770536 4.4577475 2.6645756
 305. 4.31591 1.6042875 4.666244 6.20708 1.5839412
 305.2 3.4839783 3.6418185 7.9137297 3.2896159 4.0818877
 305.4 2.5348372 3.60113 6.275766 1.365375 1.9245454
 305.6 3.801302 3.1908097 5.287586 3.7803924 3.0687416
 305.80002 1.7147543 3.4213843 4.0063353 1.3338195 3.79556
 306. 2.8978167 3.1552415 4.9407563 2.4336267 2.7065442
 306.2 2.296582 4.0595407 3.849919 1.2114341 5.0693693
 306.4 3.7679145 4.564793 6.47286 2.8852572 4.3372154
 306.6 2.0670934 1.6333975 2.719878 3.2748141 2.5708835
 306.80002 3.532579 3.9363084 7.5854707 6.115978 4.6506042
 307. 2.6092064 3.197874 4.2957883 1.7209202 2.8679776
 307.2 4.038039 3.9225724 6.016917 5.6707897 3.4832747
 307.4 3.8050714 2.398492 5.9350686 4.8938 2.503703
 307.6 3.2544162 4.2049336 8.13813 4.2308235 4.08776
 307.80002 2.5538793 4.012839 6.8609633 3.7736056 3.521109
 308. 2.5875502 2.835137 4.5444365 2.0242233 2.3246067
 308.2 1.8449997 2.4266963 3.3019466 3.1598942 3.0537252
 308.4 2.614594 3.5572236 5.7814507 3.023111 4.952174
 308.6 2.6577318 1.8539692 3.626224 3.5320446 2.4615483
 308.80002 3.8229187 3.4752998 10.456603 4.5393643 3.9124827
 309. 2.909444 1.7051251 3.6479182 1.9985884 1.8085737
 309.2 1.7627522 3.2111225 4.434524 1.2748672 4.160101
 309.4 2.5496173 2.4994056 3.4221058 2.0371375 3.8675847
 309.6 1.9291214 3.6609242 4.244714 1.5397989 4.136211
 309.80002 2.8220878 1.9342018 3.689896 4.2125635 2.11204
 310. 1.8813862 3.5953126 3.8373 1.2934828 3.8008058
 310.2 4.136082 3.5391297 6.464803 6.318294 4.5501046
 310.4 3.1051497 7.022499 7.4552946 2.5196955 4.614103
 310.6 3.6408489 2.4750745 4.9611607 3.1817515 2.3017766
 310.80002 4.933693 2.691857 7.30776 6.262588 1.9025047
 311. 1.3665048 4.543035 6.416065 1.758038 5.1740947
 311.2 3.359795 3.261032 5.087081 2.215025 2.2131402
 311.4 2.3631709 5.353333 6.218027 1.2588387 5.787593
 311.6 4.8745527 1.6138989 6.301766 4.5452147 1.8409089
 311.80002 2.94591 3.2678585 4.181591 2.2427497 4.1198
 312. 4.9698462 2.1300025 6.8086367 4.8200974 2.5411222
 312.2 2.7052987 2.592425 3.8238606 2.992738 2.2048442
 312.4 4.1767592 3.7230713 6.2681804 5.6122904 5.539913
 312.6 3.800441 3.609352 5.0643706 4.932944 3.630119
 312.80002 2.4234164 4.555175 4.517783 2.2610638 4.7516975
 313. 3.5704637 3.5551217 5.301921 3.8346279 5.1313276
 313.2 2.738194 3.2426045 5.314536 2.6493542 3.3595273
 313.4 4.0686274 1.9406707 4.893012 2.0120068 1.8206338
 313.6 2.640221 4.3117075 6.177632 3.5257554 4.2867694
 313.80002 2.1733394 3.2502084 4.2987127 3.0364895 3.026822
 314. 2.3466382 4.0425167 4.1877112 1.9258085 2.7338161
 314.2 3.2578614 2.074285 3.300592 4.547849 1.5154195
 314.4 1.7084074 2.3799393 2.917139 0.8279283 2.4076324
 314.6 2.703107 1.7851197 3.3840194 3.8185093 1.3749852
 314.80002 2.3028831 3.3871262 4.1090107 1.9065892 3.3965793
 315. 2.6691823 1.7358563 4.65232 1.9802463 1.0140213
 315.2 3.1277013 3.053346 3.4660904 3.1330242 3.3435645
 315.4 2.0391462 2.3624527 3.4370255 1.1984943 1.8276393
 315.6 2.6589534 1.9150581 3.8283958 3.3633618 2.149835
 315.80002 2.1240427 2.9666357 4.085729 1.6961756 1.5736345
 316. 2.7888958 2.8554032 4.985805 3.383962 2.791963
 316.2 2.450317 3.2848587 4.2330484 2.472 3.6057854
 316.4 2.9478388 2.8969388 4.466794 2.8139915 3.2866817
 316.6 2.3973389 3.337595 4.3845243 2.4438856 3.437217
 316.80002 3.2777832 1.3107717 3.3400676 1.7232919 0.7691655
 317. 2.260766 3.2234998 3.7888718 2.735788 3.5978553
 317.2 2.325006 2.0399086 2.8360744 2.082266 2.465115
 317.4 2.5404649 2.620404 3.6381652 2.8816612 3.3888252
 317.6 2.4983926 4.516321 3.8671746 2.3065243 6.0256686
 317.80002 2.9308476 3.0165234 5.1474557 3.761908 5.008742
 318. 2.2818658 3.059563 3.9474595 0.54196286 3.017598
 318.2 2.7503343 2.4540007 3.4999282 3.4264672 1.3903439
 318.4 3.1332183 2.607526 3.231237 3.980093 2.6865644
 318.6 2.1874769 3.1746428 4.3762875 1.6656533 3.5659974
 318.80002 1.7446007 3.762528 4.8678 0.74629325 2.747446
 319. 3.756895 2.933965 6.222701 4.0538483 3.3943193
 319.2 2.8856907 3.7530227 4.9266977 4.35702 4.943127
 319.4 3.2712073 4.2152166 4.407152 1.9150349 4.087124
 319.6 3.3493762 3.638768 6.273863 1.999571 4.312393
 319.80002 2.8978863 3.0284865 4.8679748 3.6951811 1.7372956
 320. 4.373532 2.812447 5.6933746 4.5789537 2.2606902
 320.2 2.8101718 3.3507113 4.8603067 3.106903 2.218376
 320.4 2.6857874 2.453113 4.1446543 3.6302888 2.158226
 320.6 3.3485942 2.2643375 3.834877 4.5210333 2.198617
 320.80002 4.610932 3.0498853 7.0517898 5.2777877 4.213706
 321. 2.7287917 2.4466848 4.6877966 2.2832534 1.9204324
 321.2 3.700807 2.0705476 4.749086 3.337104 2.6258967
 321.4 1.7617614 2.0467525 3.1258655 1.7310075 1.9069877
 321.6 2.6604285 1.5476673 3.871783 3.1636484 0.96515954
 321.80002 2.4787374 4.175289 5.409375 3.3100445 2.7822516
 322. 4.3494234 4.336099 5.8381987 6.010144 5.013842
 322.2 3.0992565 3.4621296 4.634727 3.9839447 5.5317593
 322.4 2.9652195 2.457081 4.43704 2.5497677 2.5650864
 322.6 4.2883277 4.389964 7.525365 4.2736526 3.802882
 322.80002 4.248024 2.109847 5.2753778 4.673187 2.812305
 323. 2.3021932 4.1050935 5.8553867 1.4593939 4.383904
 323.2 4.118834 2.156823 4.6032343 2.8156257 2.050189
 323.4 2.2175705 4.9048185 6.889768 2.4700909 7.6580296
 323.6 2.6186533 3.0914257 4.2403193 1.718181 2.9056103
 323.80002 3.3135993 2.6636925 6.686572 2.0381331 2.6255043
 324. 2.229105 3.9735394 5.2147408 2.7177522 3.3840544
 324.2 3.0539517 3.1632454 6.009238 2.40537 2.7999482
 324.4 1.9705889 4.343671 5.1872296 1.2875232 4.871859
 324.6 3.2387815 3.1853423 5.142771 4.169202 3.8342156
 324.80002 2.1825986 5.8919153 7.6839457 2.3074536 7.256279
 325. 3.7953727 3.537986 5.1660933 2.859476 2.435947
 325.2 2.965304 3.0637033 4.2656827 2.9377403 2.9879062
 325.4 2.3441079 3.5380282 5.6604795 3.3254564 3.2257438
 325.6 2.7568069 3.6620784 4.5617294 2.0188708 4.3577566
 325.80002 6.254834 2.3511436 7.16066 4.9441004 3.456892
 326. 2.6369483 3.5425994 4.8444448 2.4871793 5.1092916
 326.2 2.6025033 3.1641421 5.725648 1.787324 2.5651536
 326.4 3.657037 2.40091 6.024283 3.1267364 2.4081419
 326.6 2.6041875 5.285809 5.879649 2.375775 5.6283073
 326.80002 4.557128 1.6755955 6.6584916 3.4716637 2.1287255
 327. 2.459182 4.5177097 5.8958993 2.8565817 3.2127395
 327.2 3.0372782 2.982661 6.250953 3.8353157 3.5046303
 327.4 3.1991348 3.7428327 6.3291006 3.9192395 4.885492
 327.6 2.9547367 3.9932244 4.588641 2.3179104 2.350581
 327.80002 2.9169784 3.2156262 5.5156875 1.4707848 3.2071612
 328. 2.9374967 2.6373134 5.0443125 2.8945646 2.6619725
 328.2 2.3264847 3.0543327 4.7216926 2.802765 2.2877374
 328.4 2.9303856 3.542848 5.0557394 4.336014 5.412803
 328.6 5.395344 2.535686 9.515431 3.3625433 0.8904592
 328.80002 2.9684803 2.4901624 4.573241 4.439055 1.9266807
 329. 2.7238932 2.389075 6.2344074 3.4516175 1.8277771
 329.2 3.5440102 3.209612 5.7369013 4.9616547 4.015219
 329.4 2.2999358 2.267757 4.4977694 1.7265426 3.024314
 329.6 2.7684746 3.603814 5.294832 1.1012886 2.9246209
 329.80002 2.6330743 3.9296272 5.4134865 2.7159903 5.382968
 330. 3.510548 3.0058265 3.9798265 4.2827415 2.1880279
 330.2 3.6196647 2.8884044 5.9227314 4.1463633 1.9175836
 330.4 1.7291838 4.5443654 5.595453 2.401997 7.14092
 330.6 5.0778723 2.9280689 8.483007 8.277301 3.7786114
 330.80002 3.5209408 2.9515681 6.7988267 2.6783094 3.0045414
 331. 3.1621468 2.3328714 4.5469112 2.7672756 1.5892341
 331.2 3.2659461 3.4209843 6.2681804 3.7601135 4.6753283
 331.4 4.9869227 3.9478002 5.4122996 5.2974224 3.8101473
 331.6 2.6825774 2.5276005 5.9504623 3.2215896 1.6906861
 331.80002 3.2556813 4.1596313 6.762655 3.4229467 6.4511905
 332. 4.70271 1.9058708 5.6143045 1.7260069 1.5985408
 332.2 2.7788498 3.5845246 10.025975 1.9400384 3.3491275
 332.4 3.5703902 2.5165315 4.9229765 3.7930238 2.0079265
 332.6 1.8994334 3.7315185 4.252898 0.865369 3.6210837
