 2501 1.5331182 0.46032354
 2502 0.9469902 0.51249564
 2503 0.8216257 0.49130532
 2504 0.95393646 0.51948977
 2505 1.7250112 0.4072795
 2506 1.0671566 0.2986662
 2507 0.83592284 0.35285094
 2508 0.8785175 0.36797848
 2509 0.76347977 0.28153154
 2510 1.002326 0.48056045
 2511 1.0750517 0.5346859
 2512 0.7712808 0.5273761
 2513 0.8876691 0.47251678
 2514 0.6493022 0.29318485
 2515 0.5653852 0.30614763
 2516 0.8563181 0.3798266
 2517 1.2993042 0.49492306
 2518 0.8103452 0.34325278
 2519 0.68859375 0.3175964
 2520 0.62464476 0.14624059
 2521 1.0014751 0.22827351
 2522 0.8915258 0.111357234
 2523 1.0702666 0.32652387
 2524 1.1724714 0.2429882
 2525 1.1080372 0.23250091
 2526 1.3505888 0.22708099
 2527 0.97867835 0.2679574
 2528 1.142257 0.32808095
 2529 0.91774666 0.11855235
 2530 0.9460005 0.19451734
 2531 1.0354366 0.3220409
 2532 0.94620544 0.26895437
 2533 0.9907922 0.20183352
 2534 1.1072748 0.619575
 2535 0.7975587 0.2310957
 2536 0.69455147 0.37676385
 2537 0.6350332 0.27495044
 2538 0.8845986 0.5491063
 2539 0.6610471 0.115118355
 2540 1.242748 0.47958702
 2541 0.5708822 0.11156289
 2542 1.5509254 0.40274233
 2543 0.9479576 0.13005544
 2544 1.2916936 0.45012075
 2545 0.87350774 0.23450114
 2546 1.0442332 0.22809356
 2547 0.9263032 0.41032022
 2548 1.035826 0.19911762
 2549 0.69152707 0.15211059
 2550 0.7714749 0.24540472
 2551 0.84070754 0.12394172
 2552 1.0395907 0.16666305
 2553 0.5921052 0.14269626
 2554 0.6570924 0.18518873
 2555 0.7629454 0.15993944
 2556 1.0423456 0.31318507
 2557 1.0392951 0.22848973
 2558 1.0636566 0.41611463
 2559 1.1576302 0.107514225
 2560 0.86833435 0.37664258
 2561 0.8613953 0.13438573
 2562 0.9354862 0.25567222
 2563 1.2362022 0.38603076
 2564 0.9406767 0.34146804
 2565 0.90004045 0.23003763
 2566 1.294367 0.29965395
 2567 0.7581832 0.15863547
 2568 1.0345591 0.26157928
 2569 0.64805186 0.12800013
 2570 1.0454983 0.24239434
 2571 0.9054723 0.48377573
 2572 1.4334437 0.4648871
 2573 1.1483828 0.36381912
 2574 1.2322094 0.46430755
 2575 1.2265174 0.4475575
 2576 1.0202904 0.29543626
 2577 0.68853945 0.18986991
 2578 1.0957562 0.25040677
 2579 0.7431863 0.2362837
 2580 1.37442 0.30902618
 2581 0.7955502 0.2501327
 2582 1.126075 0.3525851
 2583 0.702148 0.24983105
 2584 1.2618204 0.40561485
 2585 0.8605745 0.367352
 2586 1.0208169 0.36092618
 2587 1.4218436 0.55214494
 2588 0.901456 0.58553547
 2589 1.3820429 0.58258545
 2590 1.0914484 0.44758445
 2591 1.6870369 0.6832755
 2592 1.2919359 0.58393276
 2593 1.9403538 0.63454986
 2594 1.6633018 0.42154008
 2595 1.6844689 0.3956449
 2596 1.6643144 0.524412
 2597 1.5427437 0.51149076
 2598 1.5531633 0.6195247
 2599 1.4600029 0.53824204
 2600 1.2477564 0.3303678
 2601 2.0949163 0.5181059
 2602 1.3707975 0.55720115
 2603 2.067628 0.51956624
 2604 1.6433015 0.69255096
 2605 2.0078435 0.57977253
 2606 1.7381507 0.65858334
 2607 1.3711158 0.42027813
 2608 1.3993698 0.44695142
 2609 1.517226 0.32620907
 2610 1.6192703 0.18937364
 2611 1.7709085 0.24483879
 2612 1.6724684 0.310935
 2613 1.5372431 0.27273843
 2614 1.5095023 0.43889558
 2615 1.3894161 0.45440435
 2616 1.4588802 0.35043967
 2617 1.2728242 0.36145607
 2618 1.6915687 0.39250395
 2619 1.377178 0.48509282
 2620 1.2203425 0.44443312
 2621 1.439806 0.58347386
 2622 1.3988434 0.4495081
 2623 1.2403284 0.5049547
 2624 1.4578422 0.554341
 2625 1.4551666 0.54000574
 2626 1.1448375 0.48973745
 2627 2.3920925 0.8499168
 2628 1.2077527 0.40684375
 2629 2.1534216 0.7363467
 2630 1.8232267 0.44660583
 2631 1.8520793 0.657407
 2632 1.41229 0.4866726
 2633 1.4819989 0.63002294
 2634 1.4578067 0.5243497
 2635 1.5944216 0.63172543
 2636 1.3655449 0.55021685
 2637 1.5459925 0.70678324
 2638 1.7135859 0.48175701
 2639 1.5548407 0.5343356
 2640 1.3630846 0.4545964
 2641 2.257017 0.7814526
 2642 2.024193 0.56863195
 2643 2.450425 0.7286181
 2644 1.7851231 0.5925472
 2645 1.9307542 0.5935633
 2646 1.6888283 0.58568066
 2647 2.2131438 0.86043704
 2648 1.563327 0.7988391
 2649 1.1697016 0.4750442
 2650 1.3519827 0.38215882
 2651 1.8425993 0.3882676
 2652 1.1605873 0.2884021
 2653 1.6385628 0.51093614
 2654 1.1032854 0.41389215
 2655 1.3415902 0.59523636
 2656 1.9314759 0.48702008
 2657 1.3699653 0.5238138
 2658 0.84936553 0.3747615
 2659 1.0417945 0.49100128
 2660 1.4631857 0.38939518
 2661 1.1520563 0.6294659
 2662 1.3057117 0.5832535
 2663 1.3000702 0.72892046
 2664 2.2114716 0.75745857
 2665 1.5773547 0.48460814
 2666 1.1680409 0.54124874
 2667 0.803377 0.479233
 2668 0.88496006 0.39579296
 2669 1.1001676 0.29269782
 2670 0.82466 0.22989216
 2671 1.0180309 0.20959651
 2672 0.96283674 0.30030215
 2673 0.844181 0.3427849
 2674 1.0309978 0.1329407
 2675 0.9422829 0.2677049
 2676 1.0088388 0.2477802
 2677 0.76251453 0.26400942
 2678 0.95864654 0.30704737
 2679 1.0905927 0.39455032
 2680 0.98703676 0.25301307
 2681 0.9447416 0.27390075
 2682 0.9601501 0.36484662
 2683 1.4531447 0.5319986
 2684 0.82145596 0.36724555
 2685 1.1783917 0.40836954
 2686 0.96819526 0.3488746
 2687 1.0434188 0.29234084
 2688 0.9645596 0.35017923
 2689 0.69678503 0.23767233
 2690 1.0586181 0.37081566
 2691 1.2766289 0.42777324
 2692 1.0178596 0.28085825
 2693 1.350143 0.31370673
 2694 0.8321155 0.35335436
 2695 1.2113149 0.34394357
 2696 0.6625507 0.253061
 2697 1.5079322 0.35227606
 2698 0.97306716 0.24256657
 2699 1.284404 0.35159487
 2700 0.88566804 0.26603192
 2701 1.0925004 0.28810683
 2702 0.79912794 0.2973817
 2703 1.0278221 0.29817888
 2704 0.7172068 0.18782093
 2705 1.2167789 0.36694348
 2706 0.6617436 0.18374091
 2707 0.9526002 0.16187987
 2708 0.7836735 0.23274751
 2709 0.6940738 0.24670912
 2710 0.6897921 0.2345044
 2711 0.7397339 0.220851
 2712 1.0849943 0.23337236
 2713 0.78176135 0.22751072
 2714 1.2747965 0.47374472
 2715 0.90550125 0.3237155
 2716 1.0593085 0.3067401
 2717 0.5966498 0.26103103
 2718 0.96568763 0.33977285
 2719 0.73495877 0.26256952
 2720 0.7030899 0.29591173
 2721 0.5351137 0.19305053
 2722 0.7223999 0.27935496
 2723 0.54487795 0.29173648
 2724 0.7629777 0.28010648
 2725 1.1227607 0.4139926
 2726 1.0363251 0.33225572
 2727 0.8342928 0.38862726
 2728 1.4273342 0.33927608
 2729 0.98567814 0.54972607
 2730 1.1754558 0.39722565
 2731 1.2727327 0.5813867
 2732 1.1202136 0.27059567
 2733 0.75642717 0.28447866
 2734 0.9224279 0.2574437
 2735 0.9793032 0.20717447
 2736 0.7587396 0.28782463
 2737 1.0364728 0.30568203
 2738 0.6280826 0.30633667
 2739 1.0382459 0.26811635
 2740 0.6329019 0.3255192
 2741 1.4189426 0.63274264
 2742 0.5270687 0.29655725
 2743 1.2338587 0.4009921
 2744 0.59649885 0.35416245
 2745 1.0025707 0.5842642
 2746 0.70474225 0.24477783
 2747 0.84275126 0.33988142
 2748 0.59818506 0.3408395
 2749 0.63962656 0.23969948
 2750 0.97362465 0.31460658
 2751 0.88715184 0.2410853
 2752 0.61118525 0.32546437
 2753 0.8947803 0.32585108
 2754 0.61606354 0.31586173
 2755 0.768871 0.2952522
 2756 0.5950652 0.22977819
 2757 0.7751876 0.18045858
 2758 0.40946454 0.12876329
 2759 0.8437116 0.17423064
 2760 0.41414964 0.12773407
 2761 0.91463816 0.14374703
 2762 0.5811295 0.15614823
 2763 1.0377289 0.18925825
 2764 0.40363875 0.11427126
 2765 1.0741048 0.29150596
 2766 0.5959242 0.12873945
 2767 0.9533532 0.19375437
 2768 0.4251456 0.11511494
 2769 0.833403 0.23303556
 2770 0.7591335 0.18989527
 2771 0.61264354 0.17663382
 2772 0.5855637 0.11525089
 2773 0.6711335 0.2193749
 2774 0.49014246 0.21970329
 2775 0.5505873 0.15987995
 2776 0.38181612 0.16737878
 2777 0.52465224 0.14808746
 2778 0.4242854 0.21022555
 2779 0.6671053 0.11549078
 2780 0.541849 0.11131402
 2781 0.6439327 0.11698081
 2782 0.59107375 0.19310683
 2783 0.7503977 0.13146737
 2784 0.7935263 0.33302665
 2785 0.61130184 0.20776168
 2786 0.7306631 0.36599845
 2787 0.5218612 0.09479155
 2788 0.6455848 0.28874373
 2789 0.5609868 0.17265487
 2790 0.45858082 0.1890778
 2791 0.70803005 0.21042657
 2792 0.62124175 0.32876846
 2793 0.46314737 0.20479678
 2794 0.60841346 0.29918647
 2795 0.70670164 0.23544747
 2796 0.6422039 0.2951823
 2797 0.5261478 0.20060302
 2798 0.6602544 0.34748882
 2799 0.56883794 0.24660654
 2800 0.777885 0.42543685
 2801 0.6028057 0.17900248
 2802 0.7461591 0.39519462
 2803 0.61649483 0.20066108
 2804 0.74252874 0.3603268
 2805 0.81754297 0.21965687
 2806 0.80326134 0.36081445
 2807 0.47514048 0.24300545
 2808 0.81888324 0.50416476
 2809 0.47021544 0.19927914
 2810 0.850755 0.4075451
 2811 0.7645178 0.30936813
 2812 0.42167398 0.24455285
 2813 0.70799416 0.3106246
 2814 0.92585003 0.29270825
 2815 0.39712167 0.24240136
 2816 0.7431513 0.23454368
 2817 0.3844075 0.2376754
 2818 0.8607508 0.3282413
 2819 0.63637155 0.29327932
 2820 0.8776367 0.35877416
 2821 0.5765237 0.2848627
 2822 0.88771147 0.3865891
 2823 0.64841413 0.3036437
 2824 0.7667239 0.26900622
 2825 1.1504661 0.33810255
 2826 0.6675306 0.3518078
 2827 0.644229 0.29540473
 2828 0.62611675 0.36387908
 2829 0.6221937 0.29239285
 2830 0.5702459 0.33907008
 2831 0.7708533 0.23333415
 2832 0.5535393 0.32491487
 2833 0.70408654 0.22524813
 2834 1.0252063 0.61847264
 2835 0.83559316 0.2115789
 2836 0.7451152 0.35281733
 2837 0.46790832 0.17812638
 2838 0.61165905 0.27392173
 2839 0.6032335 0.17754713
 2840 0.6150408 0.27629462
 2841 1.1706152 0.22441012
 2842 0.98924875 0.5338708
 2843 0.4723254 0.14660226
 2844 0.9464158 0.50775355
 2845 0.5319238 0.11407879
 2846 0.6017479 0.302724
 2847 0.37676495 0.15307522
 2848 0.7599619 0.46567383
 2849 0.49162298 0.1580578
 2850 0.55339724 0.25167167
 2851 0.43577302 0.15978253
 2852 0.68839943 0.13334318
 2853 0.54891115 0.05342901
 2854 0.67720824 0.23566262
 2855 0.5711613 0.19459859
 2856 0.74800247 0.23655277
 2857 0.5783304 0.120698795
 2858 0.74556106 0.20556958
 2859 0.58265907 0.17159809
 2860 0.8355351 0.3188039
 2861 0.5634238 0.17867678
 2862 0.6448459 0.23107539
 2863 0.5292355 0.23443204
 2864 0.94237775 0.22909176
 2865 0.74697936 0.23379272
 2866 1.4232448 0.94018817
 2867 0.70753413 0.19247673
 2868 1.08758 0.60011834
 2869 0.5711095 0.13989647
 2870 1.2235559 0.6315951
 2871 1.0259061 0.22820486
 2872 1.13585 0.46090445
 2873 0.5754462 0.20221171
 2874 0.9943422 0.6089949
 2875 0.651463 0.29778397
 2876 1.1003646 0.4621624
 2877 0.8503101 0.36811477
 2878 0.7816168 0.49021256
 2879 0.7468466 0.38404316
 2880 0.9089084 0.47854716
 2881 0.58024144 0.36429214
 2882 0.9100236 0.5809893
 2883 0.6377475 0.35213026
 2884 0.69073856 0.5039977
 2885 0.57494074 0.300703
 2886 0.63466 0.25152683
 2887 0.4281003 0.2660865
 2888 0.7400037 0.30806977
 2889 0.7309131 0.3668955
 2890 0.6950707 0.21173182
 2891 0.43489563 0.27375552
 2892 0.4880288 0.19303152
 2893 0.81649125 0.3925582
 2894 0.7129445 0.12856896
 2895 0.6718875 0.21327882
 2896 0.65872383 0.16460392
 2897 0.6452373 0.22553295
 2898 0.72577655 0.14956518
 2899 0.74029416 0.40004545
 2900 1.0604546 0.24158372
 2901 0.99290675 0.47025585
 2902 0.5597241 0.26141235
 2903 0.88005376 0.5984562
 2904 0.6646341 0.27852264
 2905 0.935148 0.4989582
 2906 0.6430996 0.23797604
 2907 0.91453964 0.53267735
 2908 0.6977921 0.2720436
 2909 0.82906806 0.43630633
 2910 1.2754431 0.21261755
 2911 0.90109015 0.37919745
 2912 0.49229836 0.28977972
 2913 0.8825298 0.421155
 2914 0.43671763 0.17417033
 2915 1.4189618 0.6019604
 2916 0.47346413 0.14241609
 2917 1.0350573 0.47680247
 2918 0.41546923 0.17233844
 2919 1.3552225 0.71058035
 2920 0.5121825 0.18851766
 2921 1.3919569 0.69007736
 2922 1.0183758 0.3306057
 2923 1.5780855 0.79044855
 2924 0.9267788 0.35161084
 2925 1.4708257 0.45356974
 2926 0.68826973 0.18243894
 2927 1.1083673 0.3616981
 2928 0.6695486 0.31527427
 2929 1.0777358 0.4769512
 2930 0.3855316 0.13290213
 2931 0.7381346 0.32238862
 2932 0.8804903 0.20944855
 2933 0.57803476 0.2946632
 2934 0.52576923 0.24623157
 2935 0.6226796 0.3192189
 2936 0.8150024 0.44361907
 2937 0.6455676 0.3707743
 2938 0.41820073 0.25847772
 2939 0.9595009 0.26649398
 2940 0.91268504 0.34840253
 2941 0.9695224 0.4021039
 2942 0.8167683 0.15017912
 2943 1.2735579 0.31242436
 2944 0.9871538 0.48233128
 2945 0.6507219 0.25622416
 2946 0.8562101 0.24458396
 2947 0.8238409 0.22222388
 2948 0.8191924 0.33013275
 2949 1.0343437 0.45140338
 2950 0.8694851 0.3000287
 2951 1.0452018 0.50567275
 2952 1.2303333 0.33371577
 2953 0.9025512 0.39607882
 2954 1.0974989 0.38761202
 2955 1.0651408 0.27722466
 2956 0.7496534 0.24831201
 2957 1.3213037 0.3132074
 2958 0.90337783 0.2797374
 2959 1.0020872 0.33506408
 2960 0.87228763 0.44200826
 2961 1.1361961 0.41267884
 2962 0.77418506 0.42108804
 2963 1.0831779 0.49549425
 2964 0.9621944 0.3333692
 2965 1.1516694 0.3989156
 2966 1.0315845 0.21646145
 2967 1.5509495 0.3416916
 2968 0.9214536 0.18538329
 2969 1.5607405 0.376831
 2970 0.81776077 0.17079012
 2971 1.5368437 0.37080035
 2972 0.65499264 0.5400752
