 2.9809976 6.1409044
 2.5545561 8.664575
 2.8037527 6.794702
 3.1015646 5.75396
 3.2588723 7.8953576
 3.1871524 6.128257
 2.8042555 7.8825316
 3.1617777 7.4543076
 3.1158676 7.059825
 3.3766599 5.3880434
 3.1073117 11.102351
 3.3967867 8.837275
 2.8354754 3.025783
 3.1441019 6.7084026
 2.7051573 7.3553724
 3.2558775 7.9785156
 2.7734637 6.6469445
 3.1477842 7.8038025
 2.8309531 5.195511
 3.2160819 4.7634435
 2.6665823 2.6751602
 2.6195943 3.0244968
 2.7106626 5.6517467
 2.9938343 3.4877753
 2.4987397 3.2147763
 2.4921632 3.9076543
 3.079021 7.6128483
 3.0316553 4.1548367
 3.4056213 9.196972
 3.1876526 3.7403164
 3.6042783 7.001219
 3.494108 9.663889
 3.4291003 6.0795584
 3.800562 5.7317543
 3.6730366 9.906639
 4.213094 10.645211
 3.5459054 4.782847
 3.71479 11.23382
 4.140066 9.148651
 3.4296234 8.78902
 3.2080154 7.98166
 3.9157188 11.151176
 3.6676407 14.16239
 3.2846084 10.323085
 3.131174 4.4990854
 3.247368 5.9390254
 3.4102292 2.7905483
 3.4498773 6.5469503
 3.2280679 10.3368
 2.7488427 9.46888
 2.7259574 7.6826005
 2.7006562 7.473072
 2.465315 6.578946
 2.4796555 2.3924785
 2.310196 6.1035414
 2.6282892 8.90313
 2.4355183 5.5275927
 2.3312843 7.1622515
 2.1355698 2.04216
 2.0763037 2.5160882
 2.1328607 2.9116106
 2.2901762 3.5944085
 2.5429997 7.2769847
 2.4146814 6.609674
 2.6330385 0.8440077
 2.6489205 5.5683594
 3.0360656 1.6884567
 3.738978 11.340153
 2.7615411 6.910596
 3.1042762 5.619113
 3.4401543 8.250789
 3.0020685 7.6336627
 2.9234216 1.7448983
 2.5652895 6.470908
 2.8870635 7.8097086
 2.5045588 5.836853
 2.3521955 9.915161
 2.234095 4.7552967
 2.39722 3.7308304
 2.7015555 5.019684
 2.735412 2.8515518
 2.766665 6.8488245
 2.883821 8.724609
 3.0901313 7.790889
 2.8813794 5.9353976
 2.9867394 4.0121627
 2.5270984 8.299648
 2.7337987 2.7721019
 2.5265253 8.232346
 2.7691925 7.7528896
 2.048975 4.119895
 2.5680246 8.428542
 2.9418237 4.5065303
 2.7250555 2.786533
 2.6057425 7.407915
 2.44606 5.0918493
 2.4851084 3.5035024
 2.3200808 NaN
 2.6714127 5.114976
 2.1525664 3.3172839
 2.013041 4.121176
 2.236913 4.319018
 2.4957604 5.6065817
 2.838502 8.289048
 3.1520977 6.5249104
 3.1413424 7.199119
 3.4306452 5.475803
 4.0445943 9.709925
 3.4819007 7.2433643
 4.1402264 8.943525
 3.8626978 6.3099446
 5.0002556 8.63061
 3.160481 2.8646672
 3.3534613 5.294733
 3.708045 5.8450403
 3.8852563 6.0320396
 3.507488 6.9403
 3.2298853 6.8110666
 3.814171 9.566031
 3.4769635 9.93894
 3.2238498 8.848553
 2.7750406 7.1358647
 2.6526518 8.762505
 2.8537054 NaN
 2.8459518 6.1564465
 2.7343278 6.8401995
 3.0947886 6.4346623
 2.986033 5.8650293
 2.6758268 3.6193585
 2.7683935 6.641778
 2.7987623 5.0863585
 2.982058 5.5568705
 3.0572617 5.991332
 2.750403 7.3473473
 3.212584 11.889824
 3.1859865 6.2626762
 2.7798705 4.1633654
 2.981153 7.2296324
 3.9049482 8.708945
 3.4075305 6.4970655
 3.7506266 7.036152
 2.9233603 8.525908
 3.4054697 5.3849955
 3.156076 6.2446623
 2.689783 7.048208
 3.2858493 3.9958398
 2.5674057 13.057557
 2.819806 6.8749514
 2.8230002 6.207294
 2.6127088 7.1058183
 2.9570036 5.44756
 2.7813427 3.5376801
 2.8908029 5.208218
 2.5970664 4.658145
 2.3799472 4.722489
 2.465172 4.540968
 2.6440015 4.437828
 2.515329 3.1192641
 2.5949018 7.6621842
 2.509464 9.210973
 2.4852488 6.42846
 2.5793128 3.0301666
 2.668024 4.875085
 2.2756884 4.802865
 2.133574 4.2457895
 2.334542 2.7311018
 2.4965696 3.743946
 1.861665 4.9113564
 2.0919292 6.565935
 2.3647213 4.93037
 2.7022822 4.4995317
 2.679138 3.3129537
 3.1087775 6.777505
 3.263804 8.453498
 2.9468937 5.972585
 2.7985265 5.153491
 2.0395856 4.335652
 2.585762 6.091913
 2.9366534 3.5435796
 2.9393651 5.7902083
 2.8897715 2.4892166
 2.47825 1.9882674
 3.1263044 8.017092
 3.0966582 6.4933367
 3.4790602 6.473155
 3.8922467 8.528752
 3.2977707 5.8867292
 3.0176818 4.341457
 3.274415 1.4252048
 3.1487937 4.116524
 3.1607428 5.2627974
 3.564172 9.623046
 4.329841 6.5703726
 4.171243 10.175676
 4.1706266 8.833061
 3.9715662 12.4059925
 4.0712876 8.526289
 4.5624547 13.073476
 4.3781643 11.757923
 3.66836 8.077699
